n t exp p1 p2 p3 p4 p22 
389.0 0.0018189455000000002 0.0013929435407437412 0.001829652762502821 0.0018248162734768886 0.0017634418799338785 0.0018225797476755555 0.001872767117879379 
390.0 0.001820494 0.0013965560586225011 0.00183434268379122 0.001829350496250154 0.001767812285772872 0.0018271043983426728 0.0018785440708423483 
391.0 0.0018361410000000001 0.0014001779453558078 0.0018390326050796192 0.0018338854607526437 0.0017721850302541637 0.0018316298611032206 0.0018843289404824287 
392.0 0.0018381324999999999 0.0014038092252412389 0.001843722526368018 0.0018384211669843576 0.0017765601133777548 0.0018361561359571997 0.0018901217267996205 
393.0 0.001839016 0.0014074499226393868 0.001848412447656417 0.001842957614945295 0.0017809375351436451 0.0018406832229046117 0.001895922429793923 
394.0 0.00184471 0.0014111000619740218 0.0018531023689448158 0.0018474948046354567 0.0017853172955518352 0.0018452111219454566 0.0019017310494653368 
395.0 0.001838861 0.001414759667732256 0.001857792290233215 0.0018520327360548423 0.0017896993946023255 0.001849739833079736 0.0019075475858138615 
396.0 0.001849802 0.001418428764464707 0.001862482211521614 0.001856571409203452 0.001794083832295116 0.0018542693563074514 0.0019133720388394978 
397.0 0.0018614740000000001 0.0014221073767856634 0.0018671721328100128 0.0018611108240812854 0.0017984706086302076 0.0018587996916286033 0.0019192044085422446 
398.0 0.0018638559999999999 0.0014257955293732495 0.0018718620540984117 0.0018656509806883432 0.0018028597236076005 0.001863330839043193 0.0019250446949221028 
399.0 0.001870638 0.00142949324696959 0.001876551975386811 0.0018701918790246248 0.0018072511772272949 0.001867862798551222 0.0019308928979790718 
400.0 0.0018695155000000001 0.0014332005543809785 0.0018812418966752099 0.0018747335190901304 0.0018116449694892912 0.0018723955701526903 0.001936749017713152 
401.0 0.001870538 0.0014369174764780406 0.0018859318179636087 0.0018792759008848601 0.0018160411003935897 0.0018769291538475996 0.0019426130541243434 
402.0 0.0018792375 0.0014406440381959035 0.0018906217392520076 0.0018838190244088138 0.0018204395699401908 0.001881463549635951 0.001948485007212646 
403.0 0.0018820835 0.0014443802645343617 0.0018953116605404069 0.0018883628896619916 0.001824840378129095 0.0018859987575177454 0.0019543648769780593 
404.0 0.0018871415000000001 0.0014481261805580456 0.0019000015818288055 0.0018929074966443932 0.0018292435249603026 0.0018905347774929842 0.001960252663420584 
405.0 0.0018924395 0.0014518818113965887 0.0019046915031172044 0.0018974528453560191 0.001833649010433814 0.001895071609561668 0.00196614836654022 
406.0 0.001894321 0.0014556471822447976 0.0019093814244056033 0.0019019989357968688 0.0018380568345496297 0.001899609253723798 0.001972051986336967 
407.0 0.0019083079999999998 0.001459422318362819 0.0019140713456940025 0.0019065457679669424 0.00184246699730775 0.0019041477099793753 0.0019779635228108247 
408.0 0.001909761 0.0014632072450763112 0.0019187612669824014 0.0019110933418662402 0.0018468794987081749 0.0019086869783284013 0.0019838829759617938 
409.0 0.0019176005 0.0014670019877766132 0.0019234511882708003 0.0019156416574947618 0.001851294338750905 0.0019132270587708766 0.0019898103457898736 
410.0 0.001914838 0.0014708065719209137 0.0019281411095591991 0.0019201907148525075 0.0018557115174359406 0.001917767951306803 0.001995745632295065 
411.0 0.0019243485 0.0014746210230324253 0.0019328310308475984 0.0019247405139394772 0.0018601310347632824 0.00192230965593618 0.0020016888354773676 
412.0 0.001923124 0.001478445366700551 0.0019375209521359973 0.001929291054755671 0.001864552890732931 0.0019268521726590103 0.0020076399553367805 
413.0 0.001928812 0.0014822796285810609 0.0019422108734243962 0.0019338423373010886 0.0018689770853448854 0.0019313955014752945 0.002013598991873305 
414.0 0.001926951 0.00148612383439626 0.001946900794712795 0.001938394361575731 0.0018734036185991474 0.0019359396423850332 0.00201956594508694 
415.0 0.001943908 0.0014899780099351637 0.0019515907160011943 0.0019429471275795966 0.0018778324904957166 0.001940484595388228 0.0020255408149776875 
416.0 0.001947274 0.001493842181053669 0.001956280637289593 0.0019475006353126862 0.0018822637010345938 0.0019450303604848797 0.002031523601545545 
417.0 0.0019540155 0.0014977163736747288 0.001960970558577992 0.0019520548847750002 0.0018866972502157792 0.0019495769376749895 0.0020375143047905134 
418.0 0.001953591 0.0015016006137885266 0.0019656604798663907 0.001956609875966538 0.001891133138039273 0.001954124326958558 0.0020435129247125933 
419.0 0.0019578455 0.0015054949274526481 0.00197035040115479 0.0019611656088872995 0.0018955713645050758 0.0019586725283355874 0.0020495194613117844 
420.0 0.001973104 0.0015093993407922599 0.001975040322443189 0.0019657220835372856 0.0019000119296131877 0.0019632215418060772 0.0020555339145880867 
421.0 0.0019724250000000003 0.0015133138800002806 0.0019797302437315877 0.0019702792999164954 0.0019044548333636095 0.00196777136737003 0.0020615562845415 
422.0 0.001975841 0.001517238571337561 0.0019844201650199866 0.001974837258024929 0.0019089000757563411 0.0019723220050274462 0.0020675865711720243 
423.0 0.0019908935000000003 0.0015211734411330552 0.001989110086308386 0.0019793959578625867 0.0019133476567913831 0.001976873454778326 0.0020736247744796597 
424.0 0.0019801635 0.001525118515784002 0.0019938000075967847 0.0019839553994294686 0.0019177975764687358 0.0019814257166226724 0.0020796708944644062 
425.0 0.0019951865 0.0015290738217560993 0.0019984899288851836 0.001988515582725575 0.0019222498347883997 0.0019859787905604845 0.0020857249311262635 
426.0 0.0020001355 0.001533039385583682 0.0020031798501735825 0.0019930765077509046 0.0019267044317503753 0.001990532676591765 0.002091786884465232 
427.0 0.0020005315 0.0015370152338699005 0.0020078697714619818 0.0019976381745054586 0.0019311613673546621 0.001995087374716514 0.002097856754481312 
428.0 0.002005659 0.0015410013932868982 0.0020125596927503806 0.0020022005829892367 0.0019356206416012614 0.0019996428849347325 0.002103934541174503 
429.0 0.002015276 0.0015449978905759925 0.0020172496140387795 0.0020067637332022385 0.0019400822544901734 0.002004199207246422 0.0021100202445448043 
430.0 0.002010673 0.001549004752547851 0.002021939535327179 0.0020113276251444642 0.0019445462060213982 0.0020087563416515838 0.002116113864592218 
431.0 0.002023447 0.0015530220060826756 0.0020266294566155777 0.002015892258815914 0.0019490124961949362 0.002013314288150218 0.0021222154013167418 
432.0 0.0020150510000000003 0.0015570496781303787 0.0020313193779039765 0.002020457634216588 0.001953481125010788 0.002017873046742327 0.002128324854718377 
433.0 0.002024042 0.0015610877957107658 0.0020360092991923754 0.002025023751346486 0.001957952092468954 0.0020224326174279107 0.002134442224797123 
434.0 0.0020275835 0.0015651363859137167 0.0020406992204807742 0.002029590610205608 0.0019624253985694342 0.002026993000206971 0.002140567511552981 
435.0 0.002040334 0.0015691954758993692 0.0020453891417691735 0.0020341582107939534 0.001966901043312229 0.0020315541950795086 0.0021467007149859486 
436.0 0.0020440995000000003 0.001573265092898296 0.0020500790630575724 0.0020387265531115243 0.0019713790266973393 0.0020361162020455245 0.0021528418350960283 
437.0 0.0020478645 0.0015773452642116933 0.0020547689843459713 0.002043295637158318 0.0019758593487247647 0.0020406790211050197 0.002158990871883219 
438.0 0.002057407 0.0015814360172115602 0.0020594589056343706 0.002047865462934336 0.0019803420093945064 0.0020452426522579955 0.002165147825347521 
439.0 0.002059887 0.0015855373793408835 0.0020641488269227694 0.002052436030439578 0.0019848270087065643 0.0020498070955044527 0.0021713126954889333 
440.0 0.002056825 0.0015896493781138229 0.0020688387482111683 0.0020570073396740437 0.0019893143466609385 0.002054372350844393 0.0021774854823074573 
441.0 0.0020607485 0.0015937720411158924 0.0020735286694995667 0.002061579390637734 0.0019938040232576294 0.002058938418277817 0.002183666185803092 
442.0 0.0020701 0.0015979053960041498 0.0020782185907879656 0.002066152183330648 0.001998296038496638 0.002063505297804726 0.0021898548059758383 
443.0 0.0020660975 0.0016020494705073778 0.002082908512076365 0.0020707257177527854 0.0020027903923779643 0.0020680729894251206 0.0021960513428256954 
444.0 0.0020797734999999998 0.0016062042924262737 0.0020875984333647638 0.002075299993904148 0.0020072870849016087 0.002072641493139002 0.0022022557963526637 
445.0 0.0020855739999999998 0.001610369889633633 0.0020922883546531626 0.0020798750117847335 0.0020117861160675716 0.0020772108089463716 0.0022084681665567435 
446.0 0.002080215 0.0016145462900745385 0.002096978275941562 0.0020844507713945436 0.002016287485875853 0.0020817809368472305 0.0022146884534379337 
447.0 0.0021038085 0.0016187335217665467 0.0021016681972299608 0.002089027272733578 0.0020207911943264534 0.00208635187684158 0.002220916656996235 
448.0 0.0020997345 0.001622931612799876 0.0021063581185183596 0.002093604515801836 0.0020252972414193738 0.00209092362892942 0.002227152777231647 
449.0 0.002103812 0.0016271405913375954 0.0021110480398067585 0.002098182500599318 0.0020298056271546142 0.002095496193110753 0.0022333968141441717 
450.0 0.0021060439999999996 0.001631360485615812 0.0021157379610951574 0.002102761227126024 0.002034316351532174 0.002100069569385579 0.002239648767733806 
451.0 0.0021121355 0.0016355913239438635 0.0021204278823835567 0.002107340695381954 0.0020388294145520553 0.0021046437577538993 0.002245908638000552 
452.0 0.0021170535 0.0016398331347045045 0.0021251178036719555 0.002111920905367108 0.0020433448162142575 0.0021092187582157163 0.002252176424944409 
453.0 0.002112036 0.0016440859463541 0.0021298077249603544 0.0021165018570814863 0.0020478625565187804 0.002113794570771029 0.0022584521285653773 
454.0 0.0021266875 0.0016483497874228135 0.0021344976462487537 0.0021210835505250884 0.0020523826354656256 0.0021183711954198396 0.002264735748863456 
455.0 0.0021367775 0.0016526246865148013 0.0021391875675371525 0.0021256659856979145 0.002056905053054793 0.0021229486321621494 0.0022710272858386463 
456.0 0.002132284 0.0016569106723084018 0.0021438774888255514 0.0021302491625999646 0.0020614298092862826 0.0021275268809979584 0.0022773267394909477 
457.0 0.0021355515 0.0016612077735563295 0.0021485674101139503 0.002134833081231239 0.0020659569041600948 0.0021321059419272693 0.00228363410982036 
458.0 0.0021458535 0.0016655160190858674 0.002153257331402349 0.0021394177415917366 0.00207048633767623 0.0021366858149500815 0.0022899493968268833 
459.0 0.0021537885 0.0016698354377990602 0.0021579472526907484 0.0021440031436814593 0.002075018109834689 0.0021412665000663973 0.0022962726005105183 
460.0 0.0021592035 0.0016741660586729083 0.0021626371739791473 0.0021485892875004052 0.0020795522206354727 0.0021458479972762175 0.002302603720871264 
461.0 0.0021614135000000002 0.0016785079107595623 0.002167327095267546 0.002153176173048575 0.00208408867007858 0.0021504303065795426 0.0023089427579091205 
462.0 0.0021556920000000003 0.0016828610231865181 0.0021720170165559455 0.0021577638003259696 0.002088627458164012 0.0021550134279763743 0.002315289711624089 
463.0 0.0021805365 0.001687225425156812 0.0021767069378443443 0.0021623521693325876 0.0020931685848917686 0.002159597361466714 0.0023216445820161678 
464.0 0.0021612145 0.0016916011459492163 0.002181396859132743 0.0021669412800684297 0.002097712050261851 0.0021641821070505613 0.0023280073690853578 
465.0 0.0021812175 0.0016959882149184368 0.002186086780421142 0.002171531132533496 0.002102257854274259 0.0021687676647279184 0.0023343780728316585 
466.0 0.0021807690000000004 0.0017003866614953083 0.002190776701709541 0.002176121726727786 0.002106805996928993 0.0021733540344987864 0.002340756693255071 
467.0 0.0021854170000000003 0.001704796515186993 0.00219546662299794 0.0021807130626513 0.0021113564782260542 0.0021779412163631657 0.0023471432303555943 
468.0 0.002191249 0.0017092178055771788 0.002200156544286339 0.002185305140304038 0.0021159092981654416 0.0021825292103210586 0.0023535376841332285 
469.0 0.002194374 0.0017136505623262755 0.002204846465574738 0.0021898979596860005 0.002120464456747156 0.002187118016372465 0.002359940054587974 
470.0 0.002193022 0.0017180948151716178 0.0022095363868631372 0.0021944915207971873 0.002125021953971199 0.0021917076345173868 0.002366350341719831 
471.0 0.002199004 0.0017225505939276607 0.0022142263081515357 0.0021990858236375973 0.0021295817898375692 0.002196298064755824 0.0023727685455287983 
472.0 0.0022095705 0.0017270179284861813 0.0022189162294399345 0.0022036808682072318 0.0021341439643462676 0.0022008893070877794 0.0023791946660148776 
473.0 0.0022278790000000003 0.0017314968488164805 0.0022236061507283334 0.00220827665450609 0.0021387084774972948 0.002205481361513252 0.002385628703178067 
474.0 0.0022212175 0.0017359873849655811 0.0022282960720167323 0.002212873182534172 0.002143275329290651 0.002210074228032245 0.002392070657018368 
475.0 0.0022167345 0.0017404895670584334 0.0022329859933051316 0.002217470452291478 0.0021478445197263374 0.0022146679066447576 0.0023985205275357797 
476.0 0.002227629 0.0017450034252981129 0.0022376759145935304 0.0022220684637780084 0.002152416048804353 0.002219262397350792 0.002404978314730303 
477.0 0.002242273 0.0017495289899660258 0.0022423658358819293 0.0022266672169937623 0.002156989916524699 0.002223857700150349 0.0024114440186019373 
478.0 0.0022387285000000003 0.0017540662914221114 0.0022470557571703286 0.002231266711938741 0.002161566122887375 0.002228453815043429 0.002417917639150683 
479.0 0.0022372875 0.0017586153601050459 0.0022517456784587274 0.002235866948612943 0.0021661446678923816 0.0022330507420300354 0.002424399176376539 
480.0 0.002245389 0.0017631762265324456 0.0022564355997471263 0.00224046792701637 0.0021707255515397202 0.0022376484811101665 0.0024308886302795065 
481.0 0.0022567525 0.0017677489213010745 0.002261125521035525 0.0022450696471490203 0.0021753087738293903 0.002242247032283824 0.0024373860008595856 
482.0 0.0022509329999999997 0.0017723334750870444 0.002265815442323924 0.0022496721090108944 0.002179894334761392 0.0022468463955510106 0.0024438912881167745 
483.0 0.0022627285 0.0017769299186460267 0.0022705053636123233 0.0022542753126019925 0.002184482234335726 0.0022514465709117266 0.002450404492051076 
484.0 0.0022677035 0.0017815382828134541 0.002275195284900722 0.002258879257922315 0.0021890724725523933 0.0022560475583659713 0.0024569256126624876 
485.0 0.0022761624999999997 0.0017861585985047294 0.002279885206189121 0.002263483944971861 0.002193665049411393 0.002260649357913748 0.00246345464995101 
486.0 0.0022733995 0.0017907908967154343 0.0022845751274775204 0.0022680893737506316 0.0021982599649127267 0.0022652519695550576 0.002469991603916644 
487.0 0.0022832745000000002 0.0017954352085215331 0.0022892650487659192 0.002272695544258626 0.0022028572190563936 0.0022698553932899 0.0024765364745593893 
488.0 0.0022899555 0.0018000915650795864 0.002293954970054318 0.0022773024564958443 0.002207456811842395 0.0022744596291182774 0.0024830892618792457 
489.0 0.002284726 0.0018047599976269552 0.002298644891342717 0.0022819101104622867 0.0022120587432707317 0.0022790646770401903 0.002489649965876213 
490.0 0.002288429 0.0018094405374820149 0.002303334812631116 0.0022865185061579528 0.002216663013341402 0.002283670537055639 0.002496218586550291 
491.0 0.002305572 0.0018141332160443615 0.002308024733919515 0.0022911276435828433 0.0022212696220544085 0.0022882772091646266 0.002502795123901481 
492.0 0.0023085655 0.0018188380647950252 0.002312714655207914 0.0022957375227369583 0.0022258785694097504 0.002292884693367152 0.0025093795779297812 
493.0 0.0023131035 0.00182355511529668 0.002317404576496313 0.0023003481436202964 0.002230489855407428 0.0022974929896632185 0.002515971948635193 
494.0 0.002308675 0.0018282843991938554 0.002322094497784712 0.002304959506232859 0.0022351034800474423 0.0023021020980528257 0.002522572236017716 
495.0 0.0023134955000000002 0.00183302594821315 0.002326784419073111 0.002309571610574645 0.0022397194433297933 0.0023067120185359747 0.0025291804400773494 
496.0 0.0023226795 0.0018377797941634428 0.00233147434036151 0.0023141844566456557 0.002244337745254481 0.0023113227511126666 0.0025357965608140943 
497.0 0.002333811 0.0018425459689361081 0.0023361642616499087 0.00231879804444589 0.0022489583858215064 0.0023159342957829033 0.0025424205982279508 
498.0 0.002312388 0.0018473245045052275 0.0023408541829383076 0.0023234123739753485 0.0022535813650308694 0.0023205466525466852 0.002549052552318917 
499.0 0.0023459205 0.001852115432927807 0.002345544104226707 0.002328027445234031 0.0022582066828825713 0.002325159821404014 0.002555692423086996 
500.0 0.002337924 0.0018569187863439881 0.0023502340255151053 0.002332643258221937 0.0022628343393766115 0.00232977380235489 0.002562340210532185 
501.0 0.002338467 0.0018617345969772691 0.002354923946803504 0.0023372598129390676 0.0022674643345129905 0.0023343885953993142 0.0025689959146544855 
502.0 0.002361568 0.0018665628971347157 0.0023596138680919035 0.002341877109385422 0.0022720966682917084 0.002339004200537289 0.002575659535453897 
503.0 0.0023548865 0.0018714037192071804 0.0023643037893803023 0.0023464951475610013 0.0022767313407127667 0.002343620617768814 0.0025823310729304193 
504.0 0.0023798170000000002 0.0018762570956695208 0.002368993710668701 0.0023511139274658035 0.002281368351776165 0.0023482378470938915 0.0025890105270840527 
505.0 0.0023770955 0.0018811230590808144 0.0023736836319571 0.00235573344909983 0.0022860077014819034 0.002352855888512522 0.0025956978979147977 
506.0 0.0023897655 0.0018860016420845802 0.002378373553245499 0.0023603537124630806 0.002290649389829982 0.002357474742024706 0.0026023931854226535 
507.0 0.002384345 0.0018908928774089952 0.0023830634745338982 0.002364974717555555 0.0022952934168204027 0.0023620944076304454 0.0026090963896076205 
508.0 0.002397122 0.0018957967978671163 0.002387753395822297 0.0023695964643772535 0.0022999397824531643 0.002366714885329741 0.0026158075104696986 
509.0 0.0023962544999999997 0.0019007134363570972 0.002392443317110696 0.002374218952928176 0.0023045884867282677 0.0023713361751225934 0.0026225265480088883 
510.0 0.0024115555 0.0019056428258624133 0.0023971332383990952 0.0023788421832083226 0.0023092395296457143 0.002375958277009005 0.002629253502225188 
511.0 0.002394176 0.0019105849994520792 0.002401823159687494 0.0023834661552176927 0.0023138929112055027 0.002380581190988976 0.0026359883731185995 
512.0 0.0024040975 0.0019155399902808722 0.002406513080975893 0.0023880908689562874 0.002318548631407634 0.0023852049170625077 0.0026427311606891215 
513.0 0.0024242915 0.0019205078315895554 0.002411203002264292 0.0023927163244241057 0.0023232066902521093 0.002389829455229601 0.002649481864936755 
514.0 0.0024129495 0.0019254885567050988 0.0024158929235526907 0.002397342521621149 0.0023278670877389276 0.0023944548054902572 0.0026562404858614993 
515.0 0.0024089109999999997 0.001930482199040905 0.00242058284484109 0.0024019694605474156 0.00233252982386809 0.002399080967844477 0.0026630070234633547 
516.0 0.002434682 0.001935488792097031 0.002425272766129489 0.002406597141202906 0.0023371948986395967 0.002403707942292262 0.0026697814777423222 
517.0 0.0024296705 0.0019405083694604163 0.0024299626874178877 0.0024112255635876205 0.0023418623120534483 0.0024083357288336134 0.0026765638486983996 
518.0 0.0024408995 0.0019455409648051036 0.002434652608706287 0.002415854727701559 0.0023465320641096457 0.0024129643274685315 0.0026833541363315886 
519.0 0.0024575355 0.00195058661189247 0.002439342529994686 0.0024204846335447215 0.0023512041548081884 0.002417593738197018 0.0026901523406418887 
520.0 0.0024484325 0.001955645344571448 0.0024440324512830847 0.002425115281117108 0.0023558785841490764 0.002422223961019074 0.0026969584616292996 
521.0 0.0024639705 0.0019607171967787576 0.0024487223725714836 0.002429746670418719 0.0023605553521323114 0.0024268549959347006 0.0027037724992938217 
522.0 0.0024580085 0.00196580220253913 0.0024534122938598825 0.0024343788014495535 0.0023652344587578927 0.0024314868429438983 0.002710594453635455 
523.0 0.002475852 0.0019709003959655397 0.0024581022151482818 0.002439011674209612 0.0023699159040258206 0.002436119502046668 0.0027174243246541993 
524.0 0.0024777765 0.0019760118112594287 0.0024627921364366806 0.0024436452886988946 0.002374599687936096 0.0024407529732430127 0.0027242621123500545 
525.0 0.002461881 0.0019811364827109395 0.0024674820577250795 0.0024482796449174014 0.0023792858104887196 0.0024453872565329314 0.002731107816723021 
526.0 0.0024867129999999998 0.001986274444699145 0.002472171979013479 0.0024529147428651323 0.002383974271683691 0.0024500223519164266 0.002737961437773099 
527.0 0.0024780255 0.001991425731692277 0.0024768619003018777 0.002457550582542087 0.002388665071521011 0.002454658259393499 0.002744822975500288 
528.0 0.0024776465 0.001996590378247959 0.0024815518215902765 0.002462187163948266 0.002393358210000679 0.002459294978964149 0.0027516924299045877 
529.0 0.002479461 0.0020017684190134374 0.002486241742878675 0.0024668244870836684 0.0023980536871226975 0.0024639325106283775 0.0027585698009859987 
530.0 0.0024864445 0.0020069598887258156 0.002490931664167074 0.002471462551948295 0.0024027515028870647 0.0024685708543861875 0.0027654550887445204 
531.0 0.0024959385 0.002012164822212284 0.002495621585455473 0.0024761013585421457 0.002407451657293782 0.002473210010237578 0.0027723482931801533 
532.0 0.002492068 0.0020173832543903558 0.002500311506743872 0.00248074090686522 0.00241215415034285 0.0024778499781825517 0.0027792494142928974 
533.0 0.0025127994999999998 0.002022615220268101 0.002505001428032271 0.0024853811969175192 0.002416858982034268 0.0024824907582211083 0.002786158452082753 
534.0 0.0024991615 0.0020278607549443807 0.00250969134932067 0.0024900222286990416 0.002421566152368037 0.00248713235035325 0.0027930754065497187 
535.0 0.0025023084999999997 0.0020331198936090833 0.002514381270609069 0.0024946640022097885 0.002426275661344158 0.0024917747545789774 0.0028000002776937967 
536.0 0.002502931 0.0020383926715433587 0.002519071191897468 0.00249930651744976 0.0024309875089626306 0.002496417970898292 0.0028069330655149855 
537.0 0.0025176530000000003 0.00204367912411986 0.0025237611131858667 0.0025039497744189544 0.0024357016952234554 0.002501061999311194 0.002813873770013285 
538.0 0.0025202145 0.002048979286802972 0.0025284510344742656 0.002508593773117373 0.0024404182201266324 0.0025057068398176854 0.0028208223911886958 
539.0 0.0025357655000000003 0.0020542931951490584 0.002533140955762665 0.0025132385135450156 0.0024451370836721625 0.0025103524924177663 0.0028277789290412176 
540.0 0.0025295969999999997 0.002059620884806694 0.0025378308770510638 0.0025178839957018828 0.0024498582858600458 0.0025149989571114388 0.0028347433835708502 
541.0 0.0025287739999999997 0.0020649623915169084 0.0025425207983394626 0.0025225302195879735 0.002454581826690282 0.0025196462338987037 0.002841715754777594 
542.0 0.0025497185 0.002070317751113421 0.002547210719627862 0.002527177185203288 0.002459307706162873 0.0025242943227795625 0.002848696042661449 
543.0 0.0025409929999999996 0.0020756869995228857 0.0025519006409162608 0.0025318248925478267 0.002464035924277818 0.002528943223754015 0.002855684247222415 
544.0 0.0025445065 0.002081070172765129 0.0025565905622046596 0.0025364733416215896 0.0024687664810351174 0.0025335929368220634 0.002862680368460493 
545.0 0.002555872 0.002086467306953392 0.0025612804834930585 0.0025411225324245765 0.0024734993764347728 0.0025382434619837086 0.002869684406375681 
546.0 0.0025546005 0.002091878438294576 0.0025659704047814574 0.002545772464956787 0.0024782346104767826 0.002542894799238952 0.00287669636096798 
547.0 0.002571116 0.00209730360308948 0.0025706603260698567 0.0025504231392182225 0.002482972183161148 0.0025475469485877937 0.0028837162322373914 
548.0 0.0025690205 0.002102742837733049 0.0025753502473582555 0.0025550745552088815 0.0024877120944878706 0.0025521999100302354 0.0028907440201839125 
549.0 0.002570588 0.0021081961787146153 0.0025800401686466544 0.0025597267129287638 0.002492454344456949 0.002556853683566279 0.002897779724807545 
550.0 0.0025788235 0.0021136636626181444 0.0025847300899350537 0.002564379612377871 0.0024971989330683847 0.002561508269195924 0.002904823346108289 
551.0 0.0025830655 0.002119145326122478 0.0025894200112234526 0.0025690332535562013 0.0025019458603221774 0.002566163666919173 0.0029118748840861438 
552.0 0.0025897635000000003 0.002124641206001588 0.0025941099325118514 0.0025736876364637565 0.002506695126218328 0.0025708198767360256 0.0029189343387411096 
553.0 0.002605567 0.0021301513391248105 0.0025987998538002503 0.002578342761100535 0.0025114467307568358 0.0025754768986464846 0.0029260017100731866 
554.0 0.002607081 0.0021356757624571053 0.002603489775088649 0.0025829986274665383 0.002516200673937703 0.002580134732650549 0.002933076998082375 
555.0 0.0026020455 0.002141214513059296 0.0026081796963770484 0.002587655235561765 0.0025209569557609283 0.0025847933787482226 0.0029401602027686745 
556.0 0.002602693 0.0021467676280883204 0.0026128696176654473 0.0025923125853862163 0.0025257155762265122 0.002589452836939504 0.0029472513241320846 
557.0 0.002624458 0.0021523351447974843 0.002617559538953846 0.002596970676939891 0.0025304765353344567 0.0025941131072243955 0.0029543503621726063 
558.0 0.0026235805 0.0021579171005367053 0.0026222494602422455 0.00260162951022279 0.0025352398330847595 0.0025987741896028984 0.0029614573168902387 
559.0 0.0026266945000000003 0.002163513532752766 0.002626939381530644 0.0026062890852349132 0.0025400054694774245 0.002603436084075013 0.0029685721882849823 
560.0 0.0026181645 0.0021691244789895643 0.0026316293028190428 0.00261094940197626 0.0025447734445124487 0.002608098790640741 0.0029756949763568366 
561.0 0.0026258845000000004 0.0021747499768883685 0.0026363192241074416 0.0026156104604468313 0.002549543758189834 0.002612762309300083 0.0029828256811058025 
562.0 0.002630574 0.002180390064188064 0.0026410091453958405 0.002620272260646626 0.0025543164105095804 0.0026174266400530405 0.0029899643025318792 
563.0 0.002641825 0.0021860447787254143 0.0026456990666842398 0.0026249348025756446 0.0025590914014716887 0.0026220917828996145 0.0029971108406350675 
564.0 0.0026462605 0.0021917141584353052 0.0026503889879726386 0.0026295980862338876 0.0025638687310761583 0.0026267577378398066 0.0030042652954153665 
565.0 0.0026497635 0.0021973982413510075 0.0026550789092610375 0.0026342621116213546 0.0025686483993229915 0.002631424504873617 0.0030114276668727763 
566.0 0.002661748 0.0022030970656044292 0.002659768830549437 0.0026389268787380456 0.002573430406212187 0.0026360920840010475 0.0030185979550072977 
567.0 0.0026625480000000003 0.002208810669426369 0.0026644587518378357 0.0026435923875839603 0.0025782147517437455 0.0026407604752220985 0.00302577615981893 
568.0 0.0026634354999999998 0.0022145390911467774 0.0026691486731262345 0.0026482586381590995 0.0025830014359176675 0.0026454296785367723 0.0030329622813076735 
569.0 0.0026605910000000003 0.00222028236919501 0.0026738385944146334 0.002652925630463463 0.002587790458733953 0.0026500996939450685 0.0030401563194735275 
570.0 0.002669701 0.002226040542100088 0.0026785285157030323 0.00265759336449705 0.002592581820192603 0.002654770521446989 0.0030473582743164936 
571.0 0.0026722655 0.002231813648490953 0.0026832184369914316 0.002662261840259861 0.002597375520293618 0.002659442161042535 0.00305456814583657 
572.0 0.0026874639999999997 0.0022376017270967306 0.0026879083582798304 0.002666931057751896 0.002602171559036997 0.0026641146127317074 0.0030617859340337575 
573.0 0.0026899315 0.0022434048167469865 0.0026925982795682293 0.0026716010169731547 0.002606969936422742 0.0026687878765145074 0.0030690116389080566 
574.0 0.002701067 0.0022492229563719915 0.0026972882008566286 0.0026762717179236377 0.0026117706524508527 0.0026734619523909355 0.0030762452604594665 
575.0 0.0026942555 0.002255056185002976 0.0027019781221450274 0.0026809431606033447 0.0026165737071213294 0.002678136840360994 0.003083486798687988 
576.0 0.0026925110000000003 0.002260904541772399 0.0027066680434334263 0.002685615345012276 0.0026213791004341723 0.0026828125404246834 0.0030907362535936202 
577.0 0.002708924 0.002266768065914205 0.002711357964721825 0.002690288271150431 0.002626186832389382 0.0026874890525820042 0.003097993625176363 
578.0 0.0027068695 0.0022726467967640893 0.002716047886010224 0.0026949619390178097 0.0026309969029869587 0.0026921663768329582 0.0031052589134362174 
579.0 0.0027161900000000003 0.002278540773759764 0.0027207378072986233 0.0026996363486144134 0.0026358093122269034 0.002696844513177547 0.0031125321183731827 
580.0 0.0027167500000000004 0.0022844500364412198 0.002725427728587022 0.0027043114999402403 0.0026406240601092156 0.0027015234616157707 0.003119813239987259 
581.0 0.0027275015 0.002290374624450991 0.002730117649875421 0.002708987392995292 0.0026454411466338957 0.0027062032221476305 0.003127102278278447 
582.0 0.0027252645000000004 0.0022963145775344233 0.0027348075711638204 0.0027136640277795666 0.002650260571800945 0.0027108837947731283 0.0031343992332467457 
583.0 0.0027476090000000002 0.0023022699355399402 0.0027394974924522192 0.002718341404293066 0.002655082335610363 0.002715565179492264 0.0031417041048921552 
584.0 0.002742674 0.0023082407384193084 0.002744187413740618 0.002723019522535789 0.0026599064380621504 0.0027202473763050395 0.003149016893214676 
585.0 0.0027495495 0.0023142270262279086 0.002748877335029017 0.0027276983825077357 0.002664732879156307 0.002724930385211456 0.0031563375982143083 
586.0 0.002744641 0.002320228839125002 0.002753567256317416 0.0027323779842089073 0.0026695616588928344 0.0027296142062115153 0.0031636662198910514 
587.0 0.0027433839999999998 0.002326246217374 0.002758257177605815 0.002737058327639302 0.0026743927772717316 0.0027342988393052165 0.0031710027582449053 
