n t exp p1 p2 p3 p4 p22 p32 
359.0 0.021354164000000002 0.012317304415256157 0.04939353028110158 0.022798287007410788 0.02160217854693709 0.02159608430631391 0.018662788366710294 0.02695195916515083 
360.0 0.021459067000000002 0.012383513968786683 0.049531116715361354 0.022925473855517447 0.02172425380505802 0.021717853587994215 0.018761912922821693 0.02715115275529891 
361.0 0.0216047145 0.01245007942039612 0.049668703149621136 0.02305301449179686 0.021846691802046583 0.02183998585767487 0.018861309132796152 0.027351393725302407 
362.0 0.021707691 0.012517002683153436 0.04980628958388092 0.02318090891624903 0.021969492666442693 0.021962481249999815 0.018960976996633665 0.027552684984549766 
363.0 0.0218219125 0.01258428568041098 0.0499438760181407 0.023309157128873957 0.022092656526786263 0.022085339899612984 0.019060916514334232 0.027755029442429455 
364.0 0.0219222845 0.012651930345859748 0.05008146245240047 0.023437759129671644 0.022216183511617204 0.02220856194115831 0.019161127685897856 0.027958430008329926 
365.0 0.0220677855 0.01271993862358496 0.050219048886660254 0.023566714918642092 0.02234007374947542 0.022332147509279733 0.019261610511324537 0.02816288959163964 
366.0 0.022188195 0.012788312468121931 0.05035663532092004 0.02369602449578529 0.022464327368900833 0.022456096738621183 0.019362364990614275 0.02836841110174704 
367.0 0.022323819499999998 0.012857053844512249 0.05049422175517981 0.023825687861101248 0.022588944498433343 0.022580409763826605 0.019463391123767066 0.028574997448040595 
368.0 0.0224538255 0.012926164728360239 0.050631808189439596 0.023955705014589965 0.022713925266612874 0.022705086719539927 0.019564688910782915 0.028782651539908752 
369.0 0.022535706000000003 0.012995647105889756 0.05076939462369938 0.02408607595625144 0.022839269801979322 0.022830127740405087 0.01966625835166182 0.028991376286739975 
370.0 0.022680493 0.013065502974001249 0.050906981057959155 0.024216800686085675 0.022964978233072614 0.022955532961066023 0.019768099446403783 0.02920117459792271 
371.0 0.022794598 0.013135734340329172 0.05104456749221893 0.02434787920409266 0.02309105068843265 0.023081302516166666 0.0198702121950088 0.02941204938284543 
372.0 0.0229083635 0.013206343223299671 0.051182153926478714 0.024479311510272408 0.023217487296599344 0.023207436540350953 0.01997259659747687 0.029624003550896574 
373.0 0.023014226000000002 0.013277331652188591 0.05131974036073849 0.02461109760462491 0.02334428818611261 0.02333393516826283 0.020075252653808 0.029837040011464602 
374.0 0.0231898725 0.013348701667179804 0.05145732679499827 0.024743237487150176 0.023471453485512356 0.02346079853454622 0.020178180364002186 0.03005116167393797 
375.0 0.023283469499999997 0.01342045531942384 0.051594913229258056 0.02487573115784819 0.02359898332333849 0.023588026773845062 0.020281379728059427 0.030266371447705144 
376.0 0.023453863 0.013492594671096828 0.05173249966351783 0.02500857861671897 0.023726877828130925 0.023715620020803293 0.020384850745979725 0.030482672242154566 
377.0 0.023549045499999997 0.01356512179545979 0.051870086097777615 0.025141779863762505 0.02385513712842958 0.023843578410064847 0.02048859341776308 0.030700066966674704 
378.0 0.023642482 0.01363803877691818 0.05200767253203739 0.025275334898978798 0.02398376135277436 0.023971902076273664 0.02059260774340949 0.030918558530654002 
379.0 0.02378021 0.013711347711081847 0.05214525896629717 0.025409243722367844 0.024112750629705183 0.024100591154073675 0.020696893722918955 0.03113814984348092 
380.0 0.023893701 0.013785050704825191 0.05228284540055695 0.025543506333929652 0.02424210508776195 0.024229645778108825 0.020801451356291478 0.03135884381454392 
381.0 0.024007768500000002 0.013859149876347798 0.05242043183481673 0.02567812273366422 0.024371824855484576 0.02435906608302304 0.020906280643527054 0.031580643353231456 
382.0 0.024126397 0.01393364735523523 0.052558018269076516 0.02581309292157154 0.024501910061412974 0.024488852203460258 0.02101138158462569 0.03180355136893198 
383.0 0.0242418695 0.014008545282520303 0.05269560470333629 0.025948416897651618 0.024632360834087055 0.02461900427406442 0.02111675417958738 0.03202757077103395 
384.0 0.0244011775 0.014083845810744566 0.05283319113759607 0.026084094661904457 0.024763177302046725 0.024749522429479445 0.02122239842841213 0.03225270446892582 
385.0 0.024533971999999998 0.014159551104020202 0.05297077757185585 0.026220126214330054 0.0248943595938319 0.024880406804349296 0.02132831433109993 0.03247895537199605 
386.0 0.024633519 0.014235663338092184 0.05310836400611563 0.026356511554928404 0.02502590783798249 0.025011657533317883 0.021434501887650788 0.0327063263896331 
387.0 0.024802029 0.014312184700400856 0.05324595044037541 0.026493250683699513 0.02515782216303841 0.02514327475102916 0.021540961098064703 0.03293482043122541 
388.0 0.024930826 0.014389117390144746 0.05338353687463519 0.026630343600643386 0.025290102697539566 0.02527525859212705 0.021647691962341675 0.033164440406161455 
389.0 0.025082117 0.014466463618343821 0.05352112330889497 0.026767790305760014 0.02542274957002587 0.025407609191255502 0.021754694480481705 0.03339518922382967 
390.0 0.025165071 0.01454422560790298 0.05365870974315475 0.026905590799049393 0.025555762909037234 0.025540326683058442 0.021861968652484784 0.03362706979361853 
391.0 0.025310217000000003 0.014622405593675992 0.05379629617741453 0.027043745080511532 0.025689142843113574 0.025673411202179808 0.021969514478350924 0.03386008502491648 
392.0 0.025444451 0.014701005822529667 0.053933882611674304 0.027182253150146433 0.02582288950079479 0.025806862883263535 0.02207733195808012 0.03409423782711198 
393.0 0.025580591 0.014780028553408498 0.05407146904593409 0.02732111500795409 0.025957003010620802 0.025940681860953562 0.02218542109167237 0.03432953110959349 
394.0 0.0257440805 0.014859476057399516 0.05420905548019387 0.0274603306539345 0.02609148350113152 0.02607486826989382 0.02229378187912768 0.03456596778174947 
395.0 0.025890886 0.014939350617797605 0.054346641914453646 0.027599900088087673 0.026226331100866855 0.02620942224472825 0.02240241432044604 0.03480355075296835 
396.0 0.026027968999999998 0.015019654530171095 0.05448422834871343 0.0277398233104136 0.026361545938366718 0.026344343920100783 0.022511318415627462 0.035042282932638606 
397.0 0.026122752500000002 0.01510039010242778 0.05462181478297321 0.027880100320912288 0.026497128142171013 0.026479633430655358 0.022620494164671937 0.0352821672301487 
398.0 0.026243936000000002 0.015181559654881167 0.05475940121723298 0.02802073111958373 0.02663307784081966 0.02661529091103591 0.022729941567579466 0.03552320655488708 
399.0 0.026392367 0.015263165520317262 0.054896987651492764 0.02816171570642793 0.02676939516285257 0.026751316495886374 0.022839660624350052 0.03576540381624221 
400.0 0.0265108505 0.015345210044061516 0.05503457408575255 0.02830305408144489 0.02690608023680965 0.026887710319850686 0.0229496513349837 0.03600876192360252 
401.0 0.0266858655 0.015427695584046315 0.05517216052001233 0.028444746244634608 0.02704313319123082 0.027024472517572787 0.0230599136994804 0.03625328378635649 
402.0 0.026794414 0.015510624510878668 0.055309746954272106 0.028586792195997076 0.027180554154655975 0.027161603223696606 0.023170447717840156 0.03649897231389257 
403.0 0.0268885325 0.0155939992079084 0.05544733338853189 0.02872919193553231 0.027318343255625037 0.02729910257286608 0.02328125339006297 0.036745830415599215 
404.0 0.02705441 0.01567782207129661 0.05558491982279167 0.0288719454632403 0.02745650062267792 0.027436970699725144 0.023392330716148834 0.03699386100086488 
405.0 0.0272024515 0.015762095510084558 0.05572250625705144 0.02901505277912105 0.027595026384354533 0.02757520773891774 0.02350367969609776 0.03724306697907803 
406.0 0.027358360999999998 0.015846821946262885 0.055860092691311224 0.02915851388317455 0.02773392066919478 0.027713813825087794 0.02361530032990974 0.03749345125962711 
407.0 0.0275072745 0.015932003814841233 0.05599767912557101 0.029302328775400812 0.027873183605738584 0.027852789092879252 0.023727192617584776 0.037745016751900576 
408.0 0.0275983055 0.01601764356391821 0.05613526555983078 0.029446497455799834 0.028012815322525843 0.027992133676936044 0.02383935655912287 0.037997766365286886 
409.0 0.0277690285 0.01610374365475177 0.056272851994090566 0.02959101992437161 0.028152815948096474 0.02813184771190211 0.023951792154524018 0.038251703009174506 
410.0 0.0279062875 0.016190306561829928 0.05641043842835035 0.029735896181116144 0.028293185610990396 0.028271931332421386 0.024064499403788225 0.03850682959295188 
411.0 0.027986494 0.016277334772941885 0.056548024862610125 0.029881126226033436 0.02843392443974751 0.028412384673137798 0.024177478306915485 0.038763149026007464 
412.0 0.0281403 0.016364830789249524 0.0566856112968699 0.03002671005912349 0.028575032562907728 0.02855320786869529 0.024290728863905802 0.03902066421772973 
413.0 0.0282560915 0.016452797125359304 0.056823197731129683 0.030172647680386293 0.028716510109010964 0.0286944010537378 0.024404251074759176 0.0392793780775071 
414.0 0.02843107 0.016541236309394497 0.05696078416538946 0.030318939089821858 0.02885835720659713 0.028835964362909246 0.024518044939475604 0.039539293514728076 
415.0 0.028592068 0.016630150883067903 0.05709837059964924 0.030465584287430177 0.029000573984206135 0.028977897930853595 0.024632110458055093 0.03980041343878108 
416.0 0.0286730235 0.016719543401754817 0.057235957033909025 0.03061258327321126 0.029143160570377896 0.02912020189221476 0.02474644763049763 0.04006274075905457 
417.0 0.028880362000000003 0.016809416434566554 0.0573735434681688 0.030759936047165096 0.029286117093652315 0.029262876381636688 0.02486105645680323 0.04032627838493701 
418.0 0.029032738500000002 0.016899772564424227 0.057511129902428584 0.030907642609291693 0.02942944368256931 0.029405921533763302 0.024975936936971883 0.04059102922581686 
419.0 0.029103515 0.016990614388133 0.05764871633668836 0.031055702959591047 0.029573140465668786 0.02954933748323854 0.025091089071003596 0.04085699619108257 
420.0 0.029301044999999998 0.017081944516456716 0.05778630277094814 0.031204117098063158 0.029717207571490663 0.02969312436470635 0.02520651285889836 0.0411241821901226 
421.0 0.0294408235 0.017173765574192944 0.05792388920520792 0.03135288502470802 0.029861645128574837 0.02983728231281067 0.025322208300656183 0.04139259013232541 
422.0 0.0296016205 0.017266080200248366 0.0580614756394677 0.03150200673952565 0.03000645326546124 0.029981811462195418 0.02543817539627706 0.04166222292707944 
423.0 0.0297411915 0.017358891047714705 0.058199062073727485 0.03165148224251603 0.030151632110689768 0.03012671194750454 0.02555441414576099 0.04193308348377316 
424.0 0.029908255499999998 0.017452200783944875 0.05833664850798726 0.03180131153367917 0.030297181792800335 0.030271983903381965 0.025670924549107983 0.04220517471179502 
425.0 0.0300228045 0.017546012090629715 0.058474234942247044 0.031951494613015066 0.03044310244033286 0.030417627464471644 0.025787706606318028 0.04247849952053347 
426.0 0.0301702 0.017640327663875018 0.05861182137650682 0.03210203148052372 0.030589394181827243 0.0305636427654175 0.02590476031739113 0.042753060819376985 
427.0 0.030327732 0.017735150214279054 0.058749407810766596 0.032252922136205134 0.030736057145823396 0.03071002994086347 0.02602208568232729 0.043028861517714005 
428.0 0.0304253075 0.017830482467010415 0.05888699424502638 0.03240416658005931 0.03088309146086124 0.030856789125453487 0.0261396827011265 0.04330590452493299 
429.0 0.030607728 0.01792632716188638 0.05902458067928616 0.03255576481208623 0.031030497255480682 0.0310039204538315 0.026257551373788775 0.0435841927504224 
430.0 0.0307342475 0.01802268705345167 0.05916216711354594 0.03270771683228592 0.03117827465822163 0.03115142406064144 0.026375691700314105 0.04386372910357068 
431.0 0.0309285575 0.018119564911057543 0.05929975354780572 0.03286002264065836 0.031326423797623994 0.03129930008052723 0.026494103680702482 0.04414451649376629 
432.0 0.031080343 0.01821696351894148 0.059437339982065504 0.03301268223720357 0.0314749448022277 0.03144754864813282 0.026612787314953923 0.04442655783039771 
433.0 0.031224454500000002 0.018314885676307104 0.05957492641632527 0.03316569562192152 0.03162383780057263 0.03159616989810214 0.026731742603068417 0.04470985602285336 
434.0 0.031380251 0.018413334197404707 0.059712512850585056 0.03331906279481224 0.031773102921198726 0.03174516396507913 0.02685096954504597 0.04499441398052171 
435.0 0.031541651500000004 0.01851231191161209 0.05985009928484484 0.033472783755875715 0.03192274029264588 0.03189453098370772 0.026970468140886578 0.045280234612791216 
436.0 0.0317032015 0.018611821663515892 0.059987685719104615 0.03362685850511195 0.032072750043454015 0.032044271088631844 0.02709023839059024 0.045567320829050344 
437.0 0.031848356 0.018711866312993326 0.0601252721533644 0.03378128704252093 0.032223132302163025 0.03219438441449545 0.027210280294156963 0.045855675538687544 
438.0 0.031997127 0.01881244873529441 0.06026285858762418 0.03393606936810268 0.03237388719731284 0.03234487109594246 0.02733059385158674 0.04614530165109126 
439.0 0.032165382 0.018913571821124534 0.060400445021883964 0.034091205481857186 0.03252501485744336 0.03249573126761682 0.02745117906287957 0.04643620207564996 
440.0 0.032295098 0.019015238476727626 0.06053803145614373 0.03424669538378445 0.03267651541109451 0.03264696506416247 0.02757203592803546 0.046728379721752096 
441.0 0.0324543605 0.019117451623969585 0.060675617890403516 0.034402539073884464 0.032828388986806185 0.03279857262022332 0.0276931644470544 0.04702183749878613 
442.0 0.032608283999999994 0.019220214200422334 0.0608132043246633 0.03455873655215724 0.032980635713118295 0.03295055407044334 0.0278145646199364 0.04731657831614051 
443.0 0.0327321325 0.01932352915944818 0.060950790758923075 0.03471528781860277 0.033133255718570766 0.033102909549466444 0.027936236446681455 0.047612605083203696 
444.0 0.032882444 0.019427399470284743 0.06108837719318286 0.034872192873221075 0.0332862491317035 0.033255639191936574 0.028058179927289567 0.04790992070936414 
445.0 0.0330501105 0.019531828118130257 0.06122596362744264 0.03502945171601212 0.03343961608105641 0.033408743132497656 0.02818039506176074 0.0482085281040103 
446.0 0.0332219695 0.019636818104229382 0.06136355006170242 0.035187064346975924 0.033593356695169406 0.03356222150579365 0.02830288185009496 0.048508430176530636 
447.0 0.033400986 0.019742372445959448 0.06150113649596219 0.03534503076611249 0.0337474711025824 0.03371607444646846 0.028425640292292245 0.0488096298363136 
448.0 0.0335154545 0.01984849417691719 0.061638722930221976 0.03550335097342181 0.0339019594318353 0.033870302089166054 0.028548670388352577 0.04911212999274765 
449.0 0.033684162999999996 0.0199551863470059 0.06177630936448175 0.035662024968903895 0.034056821811468026 0.03402490456853035 0.028671972138275967 0.04941593355522125 
450.0 0.0338042085 0.020062452022523124 0.061913895798741535 0.03582105275255873 0.03421205837002048 0.03417988201920528 0.028795545542062415 0.04972104343312284 
451.0 0.034023698000000005 0.020170294286248752 0.06205148223300132 0.03598043432438632 0.034367669236032586 0.034335234575834796 0.028919390599711922 0.05002746253584088 
452.0 0.034178275 0.020278716237533634 0.062189068667261094 0.03614016968438668 0.034523654538044235 0.03449096237306282 0.02904350731122448 0.05033519377276384 
453.0 0.034323563 0.020387720992388624 0.06232665510152088 0.03630025883255979 0.03468001440459535 0.03464706554553328 0.0291678956766001 0.05064424005328015 
454.0 0.0344568345 0.0204973116835742 0.06246424153578065 0.03646070176890566 0.03483674896422584 0.034803544227890136 0.02929255569583877 0.050954604286778296 
455.0 0.0345861175 0.020607491460690415 0.06260182797004044 0.03662149849342428 0.03499385834547562 0.03496039855477731 0.029417487368940502 0.05126628938264671 
456.0 0.0347434955 0.020718263490267487 0.06273941440430021 0.036782649006115664 0.03515134267688461 0.03511762866083874 0.029542690695905285 0.05157929825027386 
457.0 0.0349575725 0.02082963095585674 0.06287700083855999 0.0369441533069798 0.035309202086992696 0.035275234680718366 0.029668165676733128 0.0518936337990482 
458.0 0.035085921 0.020941597058122166 0.06301458727281978 0.03710601139601671 0.035467436704339814 0.03543321674906011 0.029793912311424024 0.05220929893835818 
459.0 0.03528995 0.02105416501493235 0.06315217370707955 0.03726822327322636 0.035626046657465854 0.03559157500050791 0.02991993059997798 0.052526296577592266 
460.0 0.035401367499999996 0.021167338061453003 0.06328976014133933 0.03743078893860877 0.035785032074910746 0.03575030956970573 0.03004622054239499 0.0528446296261389 
461.0 0.035573438000000006 0.021281119450239874 0.0634273465755991 0.03759370839216394 0.03594439308521439 0.035909420591297474 0.03017278213867505 0.05316430099338655 
462.0 0.035707305499999994 0.021395512451332307 0.0635649330098589 0.03775698163389187 0.0361041298169167 0.036068908199927086 0.030299615388818174 0.05348531358872369 
463.0 0.0358942645 0.021510520352347157 0.06370251944411867 0.03792060866379256 0.036264242398557585 0.03622877253023851 0.03042672029282435 0.05380767032153873 
464.0 0.036027136499999994 0.021626146458573314 0.06384010587837845 0.038084589481866 0.03642473095867696 0.03638901371687569 0.030554096850693588 0.05413137410122016 
465.0 0.036216052500000005 0.02174239409306665 0.06397769231263824 0.038248924088112195 0.03658559562581474 0.03654963189448252 0.030681745062425877 0.054456427837156436 
466.0 0.0364002345 0.021859266596745607 0.064115278746898 0.038413612482531154 0.036746836528510816 0.03671062719770298 0.030809664928021223 0.05478283443873599 
467.0 0.036511329 0.021976767328487093 0.06425286518115779 0.03857865466512288 0.03690845379530513 0.03687199976118099 0.030937856447479626 0.0551105968153473 
468.0 0.036658215499999994 0.02209489966522314 0.06439045161541757 0.038744050635887345 0.03707044755473756 0.03703374971956048 0.031066319620801086 0.05543971787637881 
469.0 0.0368334795 0.022213667002037862 0.06452803804967736 0.03890980039482458 0.03723281793534805 0.03719587720748539 0.031195054447985596 0.055770200531218984 
470.0 0.037036441 0.022333072752265093 0.06466562448393712 0.03907590394193457 0.03739556506567649 0.03735838235959967 0.03132406092903317 0.05610204768925627 
471.0 0.037200477499999995 0.022453120347586418 0.0648032109181969 0.03924236127721732 0.037558689074262804 0.03752126531054724 0.03145333906394379 0.05643526225987914 
472.0 0.037407671 0.02257381323812987 0.06494079735245668 0.039409172400672814 0.03772219008964689 0.037684526194972034 0.03158288885271748 0.05676984715247604 
473.0 0.037498299000000006 0.022695154892569038 0.06507838378671646 0.03957633731230108 0.037886068240368664 0.03784816514751799 0.03171271029535422 0.05710580527643541 
474.0 0.0377072985 0.02281714879822279 0.06521597022097625 0.0397438560121021 0.03805032365496804 0.03801218230282905 0.03184280339185402 0.05744313954114572 
475.0 0.037853331500000004 0.02293979846115543 0.06535355665523603 0.039911728500075884 0.03821495646198492 0.03817657779554915 0.031973168142216866 0.05778185285599544 
476.0 0.037993401499999996 0.023063107406277567 0.0654911430894958 0.04007995477622241 0.03837996678995923 0.038341351760322225 0.03210380454644277 0.05812194813037302 
477.0 0.0381835735 0.02318707917744731 0.06562872952375558 0.0402485348405417 0.03854535476743087 0.0385065043317922 0.03223471260453173 0.0584634282736669 
478.0 0.0383507555 0.023311717337572212 0.06576631595801535 0.04041746869303375 0.03871112052293976 0.03867203564460303 0.03236589231648375 0.05880629619526554 
479.0 0.038549154 0.02343702546871158 0.06590390239227514 0.040586756333698557 0.0388772641850258 0.03883794583339863 0.032497343682298827 0.059150554804557394 
480.0 0.0387394715 0.023563007172179514 0.06604148882653492 0.04075639776253612 0.03904378588222891 0.03900423503282295 0.03262906670197696 0.05949620701093094 
481.0 0.0389072015 0.02368966606864831 0.06617907526079471 0.04092639297954644 0.039210685743089 0.03917090337751992 0.032761061375518145 0.05984325572377461 
482.0 0.039072273000000005 0.023817005798252612 0.06631666169505447 0.041096741984729526 0.039377963896145986 0.03933795100213348 0.032893327702922394 0.06019170385247689 
483.0 0.0392281465 0.023945030020693935 0.06645424812931426 0.04126744477808535 0.03954562046993977 0.039505378041307576 0.03302586568418969 0.06054155430642619 
484.0 0.0394048325 0.024073742415345937 0.06659183456357404 0.04143850135961395 0.03971365559301026 0.03967318462968611 0.03315867531932005 0.06089280999501099 
485.0 0.039583696 0.024203146681360074 0.06672942099783381 0.04160991172931531 0.03988206939389737 0.03984137090191305 0.033291756608313454 0.061245473827619745 
486.0 0.0396800605 0.024333246537772 0.0668670074320936 0.04178167588718942 0.040050862001141024 0.04000993699263232 0.033425109551169924 0.06159954871364093 
487.0 0.039857792 0.024464045723608357 0.06700459386635338 0.04195379383323628 0.040220033543281124 0.04017888303648786 0.033558734147889444 0.06195503756246298 
488.0 0.04005444 0.024595547997994335 0.06714218030061317 0.04212626556745591 0.04038958414885758 0.0403482091681236 0.03369263039847203 0.06231194328347436 
489.0 0.040202127 0.024727757140261597 0.06727976673487293 0.0422990910898483 0.0405595139464103 0.04051791552218348 0.03382679830291767 0.06267026878606351 
490.0 0.0403392385 0.02486067695005702 0.06741735316913272 0.04247227040041344 0.040729823064479205 0.040688002233311434 0.03396123786122636 0.0630300169796189 
491.0 0.040504545 0.02499431124745176 0.0675549396033925 0.04264580349915133 0.04090051163160419 0.0408584694361514 0.03409594907339811 0.06339119077352896 
492.0 0.040667278 0.025128663873051172 0.06769252603765227 0.04281969038606199 0.041071579776325196 0.04102931726534731 0.034230931939432906 0.0637537930771822 
493.0 0.040859493999999996 0.025263738688105074 0.06783011247191206 0.0429939310611454 0.0412430276271821 0.04120054585554311 0.03436618645933077 0.06411782679996704 
494.0 0.041116713 0.02539953957461882 0.06796769890617184 0.04316852552440158 0.041414855312714834 0.04137215534138272 0.03450171263309169 0.06448329485127192 
495.0 0.041168622499999995 0.025536070435464762 0.06810528534043161 0.0433434737758305 0.041587062961463306 0.04154414585751009 0.03463751046071566 0.06485020014048534 
496.0 0.041383973 0.02567333519449452 0.06824287177469139 0.04351877581543218 0.04175965070196742 0.04171651753856915 0.03477357994220269 0.06521854557699572 
497.0 0.041618656999999996 0.02581133779665166 0.06838045820895118 0.043694431643206626 0.04193261866276709 0.041889270519203825 0.03490992107755278 0.06558833407019153 
498.0 0.0417757405 0.025950082208085163 0.06851804464321096 0.043870441259153826 0.04210596697240223 0.04206240493405807 0.035046533866765914 0.06595956852946122 
499.0 0.04191681 0.02608957241626332 0.06865563107747073 0.044046804663273785 0.04227969575941275 0.04223592091777582 0.03518341830984212 0.06633225186419327 
500.0 0.042151386 0.026229812430088397 0.06879321751173052 0.0442235218555665 0.04245380515233856 0.042409818605000996 0.035320574406781366 0.06670638698377611 
501.0 0.0422871225 0.02637080628001181 0.06893080394599028 0.044400592836031975 0.04262829527971957 0.042584098130377536 0.03545800215758368 0.06708197679759818 
502.0 0.0424331865 0.02651255801814999 0.06906839038025007 0.04457801760467021 0.0428031662700957 0.042758759628549387 0.03559570156224904 0.06745902421504799 
503.0 0.042659355499999996 0.02665507171840081 0.06920597681450985 0.04475579616148119 0.04297841825200686 0.04293380323416049 0.03573367262077747 0.06783753214551394 
504.0 0.042872191999999996 0.02679835147656069 0.06934356324876964 0.044933928506464944 0.04315405135399294 0.04310922908185476 0.03587191533316894 0.06821750349838453 
505.0 0.043129123 0.026942401410442293 0.06948114968302942 0.04511241463962145 0.04333006570459388 0.043285037306276135 0.03601042969942348 0.0685989411830482 
506.0 0.0432891465 0.027087225659992893 0.06961873611728919 0.04529125456095071 0.043506461432349576 0.04346122804206857 0.03614921571954107 0.06898184810889338 
507.0 0.0434234655 0.0272328283874133 0.06975632255154898 0.045470448270452726 0.043683238665799935 0.04363780142387599 0.03628827339352171 0.06936622718530856 
508.0 0.0435449715 0.02737921377727757 0.06989390898580874 0.045649995768127505 0.043860397533484884 0.043814757586342325 0.036427602721365415 0.0697520813216822 
509.0 0.043852062 0.02752638603665318 0.07003149542006853 0.04582989705397504 0.044037938163944315 0.04399209666411151 0.036567203703072176 0.07013941342740274 
510.0 0.0438709545 0.027674349395222 0.07016908185432831 0.046010152127995335 0.04421586068571816 0.044169818791827506 0.03670707633864199 0.0705282264118586 
511.0 0.044036221 0.027823108105401794 0.0703066682885881 0.04619076099018838 0.044394165227346315 0.044347924104134205 0.03684722062807486 0.0709185231844383 
512.0 0.0441881415 0.02797266644246852 0.07044425472284788 0.04637172364055419 0.04457285191736869 0.044526412735675584 0.03698763657137079 0.07131030665453025 
513.0 0.0444241395 0.0281230287046791 0.07058184115710765 0.04655304007909275 0.04475192088432522 0.044705284821095564 0.037128324168529764 0.07170357973152294 
514.0 0.044562431 0.028274199213395006 0.07071942759136743 0.04673471030580407 0.044931372256755774 0.04488454049503808 0.0372692834195518 0.0720983453248048 
515.0 0.044795385 0.02842618231320648 0.0708570140256272 0.04691673432068815 0.0451112061632003 0.04506417989214706 0.03741051432443689 0.0724946063437643 
516.0 0.0449231645 0.02857898237205731 0.070994600459887 0.047099112123744985 0.0452914227321987 0.04524420314706646 0.03755201688318505 0.0728923656977899 
517.0 0.045202126999999995 0.028732603781370467 0.07113218689414677 0.047281843714974583 0.04547202209229088 0.04542461039444019 0.03769379109579626 0.07329162629627005 
518.0 0.045476538 0.028887050956174214 0.07126977332840656 0.04746492909437693 0.04565300437201675 0.04560540176891221 0.037835836962270525 0.07369239104859321 
519.0 0.045658114500000006 0.029042328335229087 0.07140735976266634 0.04764836826195205 0.04583436969991622 0.045786577405126434 0.03797815448260784 0.07409466286414781 
520.0 0.045898303 0.029198440381155363 0.0715449461969261 0.04783216121769991 0.04601611820452921 0.04596813743772683 0.03812074365680822 0.07449844465232233 
521.0 0.0460608615 0.029355391580561434 0.07168253263118589 0.04801630796162054 0.04619825001439563 0.04615008200135729 0.03826360448487165 0.07490373932250524 
522.0 0.046316553999999996 0.029513186444172612 0.07182011906544566 0.04820080849371392 0.04638076525805537 0.046332411230661785 0.03840673696679814 0.07531054978408495 
523.0 0.0465372845 0.029671829506960908 0.07195770549970545 0.04838566281398006 0.04656366406404838 0.046515125260284236 0.03855014110258768 0.07571887894644996 
524.0 0.046664515000000004 0.029831325328275225 0.07209529193396523 0.04857087092241896 0.04674694656091454 0.046698224224868586 0.03869381689224029 0.07612872971898872 
525.0 0.046776723500000006 0.029991678491972533 0.07223287836822502 0.04875643281903062 0.04693061287719377 0.046881708259058755 0.038837764335755934 0.07654010501108968 
526.0 0.047070068 0.03015289360654947 0.0723704648024848 0.04894234850381503 0.04711466314142598 0.04706557749749869 0.03898198343313465 0.07695300773214125 
527.0 0.047017627500000006 0.030314975305274924 0.07250805123674456 0.0491286179767722 0.0472990974821511 0.04724983207483234 0.03912647418437641 0.07736744079153196 
528.0 0.047225811 0.03047792824632306 0.07264563767100435 0.04931524123790213 0.047483916027909016 0.04743447212570362 0.03927123658948124 0.07778340709865024 
529.0 0.0473656995 0.03064175711290731 0.07278322410526412 0.04950221828720481 0.047669118907239634 0.04761949778475648 0.039416270648449124 0.07820090956288454 
530.0 0.047600843 0.030806466613414865 0.07292081053952391 0.04968954912468025 0.047854706248682904 0.047804909186634846 0.03956157636128006 0.07861995109362331 
531.0 0.047786620499999995 0.03097206148154211 0.07305839697378369 0.04987723375032846 0.048040678180778694 0.04799070646598266 0.039707153727974044 0.07904053460025501 
532.0 0.048072673 0.031138546476430513 0.07319598340804348 0.05006527216414942 0.04822703483206693 0.04817688975744385 0.039853002748531104 0.0794626629921681 
533.0 0.048339747 0.03130592638280358 0.07333356984230324 0.05025366436614313 0.04841377633108754 0.04836345919566237 0.0399991234229512 0.07988633917875104 
534.0 0.048390407 0.031474206011104205 0.07347115627656302 0.0504424103563096 0.048600902806380415 0.04855041491528214 0.040145515751234366 0.08031156606939227 
535.0 0.048593812 0.03164339019763304 0.07360874271082281 0.05063151013464883 0.04878841438648548 0.048737757050947086 0.040292179733380576 0.08073834657348025 
536.0 0.048829905 0.031813483804687404 0.07374632914508258 0.05082096370116083 0.04897631119994263 0.04892548573730117 0.04043911536938985 0.08116668360040345 
537.0 0.048970312 0.03198449172070109 0.07388391557934237 0.051010771055845575 0.0491645933752918 0.04911360110898831 0.04058632265926218 0.08159658005955034 
538.0 0.04922687 0.03215641886038479 0.07402150201360215 0.05120093219870307 0.04935326104107286 0.049302103300652454 0.04073380160299757 0.08202803886030932 
539.0 0.049386215 0.03232927016486743 0.07415908844786193 0.051391447129733335 0.04954231432582577 0.04949099244693752 0.04088155220059601 0.08246106291206891 
540.0 0.049591397999999995 0.03250305060183807 0.0742966748821217 0.051582315848936355 0.049731753358090415 0.049680268682487476 0.0410295744520575 0.08289565512421752 
541.0 0.0497869665 0.03267776516568878 0.07443426131638148 0.05177353835631214 0.04992157826640671 0.04986993214194621 0.04117786835738206 0.08333181840614363 
542.0 0.0499365205 0.03285341887765809 0.07457184775064127 0.05196511465186066 0.05011178917931457 0.05005998295995769 0.04132643391656966 0.08376955566723568 
543.0 0.050116548000000004 0.03303001678597535 0.07470943418490104 0.052157044735581956 0.0503023862253539 0.05025042127116586 0.04147527112962033 0.08420886981688214 
544.0 0.050344334000000004 0.033207563966005785 0.07484702061916083 0.05234932860747601 0.05049336953306461 0.05044124721021464 0.04162437999653405 0.08464976376447146 
