n t exp p1 p2 p3 p4 p32 p42 ap 
493.0 0.089066271 0.05402826458704539 0.10560474031807199 0.10224402611016496 0.0892258026339529 0.08917351937952109 0.09740762745380348 0.08138768180412809 0.08900660727823163 
494.0 0.089333726 0.054315053955553576 0.10581894871597328 0.10248319752218389 0.08953937118357626 0.0894840713509407 0.09780319101628225 0.08171818981667156 0.08931543010746333 
495.0 0.08967494000000001 0.05460336564099196 0.10603315711387457 0.10272243320085155 0.08985347650707572 0.08979519290158819 0.09819955612600009 0.0820493675516315 0.08962487871750398 
496.0 0.0898287445 0.05489320772402559 0.10624736551177585 0.10296173301633618 0.09016811860445119 0.09010688403146357 0.098596722782957 0.08238121500900797 0.08993495310835363 
497.0 0.09028860899999999 0.05518458832821285 0.10646157390967714 0.10320109683932951 0.0904832974757027 0.0904191447405668 0.09899469098715297 0.08271373218880093 0.09024565328001224 
498.0 0.090390116 0.055477515620233016 0.10667578230757842 0.10344052454104362 0.0907990131208302 0.0907319750288979 0.099393460738588 0.08304691909101039 0.09055697923247985 
499.0 0.0908720385 0.055771997810115256 0.1068899907054797 0.10368001599320784 0.09111526553983375 0.09104537489645687 0.09979303203726211 0.08338077571563636 0.09086893096575642 
500.0 0.090567943 0.05606804315146866 0.107104199103381 0.10391957106806551 0.09143205473271325 0.0913593443432437 0.10019340488317528 0.08371530206267881 0.091181508479842 
501.0 0.0916447445 0.05636565994171357 0.10731840750128228 0.10415918963837115 0.09174938069946878 0.0916738833692584 0.1005945792763275 0.08405049813213779 0.09149471177473655 
502.0 0.0918995175 0.05666485652231423 0.10753261589918357 0.10439887157738713 0.09206724344010024 0.09198899197450099 0.10099655521671881 0.08438636392401325 0.09180854085044007 
503.0 0.092236179 0.05696564127901244 0.10774682429708486 0.10463861675888081 0.09238564295460766 0.09230467015897142 0.10139933270434917 0.08472289943830522 0.09212299570695257 
504.0 0.094470713 0.05726802264206273 0.10796103269498615 0.10487842505712147 0.09270457924299104 0.09262091792266973 0.1018029117392186 0.0850601046750137 0.09243807634427406 
505.0 0.0948687195 0.05757200908646849 0.10817524109288744 0.10511829634687726 0.09302405230525036 0.0929377352655959 0.10220729232132711 0.08539797963413867 0.09275378276240451 
506.0 0.0949662305 0.05787760913221965 0.10838944949078871 0.10535823050341236 0.0933440621413856 0.09325512218774996 0.10261247445067467 0.08573652431568014 0.09307011496134396 
507.0 0.095265672 0.05818483134453132 0.10860365788869 0.10559822740248395 0.09366460875139677 0.09357307868913185 0.10301845812726129 0.08607573871963811 0.09338707294109239 
508.0 0.095386015 0.05849368433408404 0.10881786628659128 0.10583828692033939 0.09398569213528384 0.09389160476974164 0.10342524335108698 0.08641562284601258 0.09370465670164978 
509.0 0.09610806250000001 0.0588041767572649 0.10903207468449257 0.10607840893371312 0.0943073122930468 0.09421070042957927 0.10383283012215173 0.08675617669480357 0.09402286624301619 
510.0 0.0948193395 0.059116317316410386 0.10924628308239386 0.10631859331982406 0.09462946922468564 0.09453036566864481 0.10424121844045556 0.08709740026601105 0.09434170156519153 
511.0 0.094197255 0.05943011476005006 0.10946049148029514 0.10655883995637254 0.09495216293020034 0.09485060048693818 0.10465040830599845 0.08743929355963502 0.09466116266817588 
512.0 0.0950436435 0.059745577883151955 0.10967469987819643 0.10679914872153759 0.09527539340959092 0.09517140488445944 0.10506039971878041 0.0877818565756755 0.0949812495519692 
513.0 0.0971126375 0.06006271552736892 0.10988890827609772 0.10703951949397413 0.09559916066285733 0.09549277886120855 0.10547119267880141 0.0881250893141325 0.09530196221657153 
514.0 0.0957917745 0.06038153658128651 0.11010311667399901 0.10727995215281008 0.09592346468999959 0.09581472241718554 0.1058827871860615 0.08846899177500597 0.0956233006619828 
515.0 0.09617075250000001 0.060702049980672176 0.1103173250719003 0.10752044657764379 0.09624830549101768 0.0961372355523904 0.10629518324056066 0.08881356395829595 0.09594526488820307 
516.0 0.09633215149999999 0.06102426470872552 0.11053153346980159 0.10776100264854105 0.09657368306591158 0.09646031826682312 0.10670838084229886 0.08915880586400245 0.09626785489523232 
517.0 0.09764002100000001 0.0613481897963303 0.11074574186770286 0.10800162024603269 0.0968995974146813 0.09678397056048371 0.10712237999127615 0.08950471749212544 0.09659107068307052 
518.0 0.0990724625 0.06167383432230732 0.11095995026560415 0.10824229925111156 0.0972260485373268 0.09710819243337215 0.10753718068749249 0.08985129884266493 0.09691491225171774 
519.0 0.099396847 0.06200120741366911 0.11117415866350544 0.10848303954523006 0.09755303643384809 0.09743298388548849 0.1079527829309479 0.09019854991562092 0.09723937960117393 
520.0 0.0998305115 0.06233031824587552 0.11138836706140673 0.10872384101029738 0.09788056110424515 0.09775834491683269 0.10836918672164238 0.0905464707109934 0.09756447273143908 
521.0 0.100026938 0.06266117604309109 0.11160257545930802 0.10896470352867699 0.09820862254851798 0.09808427552740474 0.10878639205957594 0.09089506122878241 0.09789019164251322 
522.0 0.10043116 0.06299379007844337 0.1118167838572093 0.10920562698318384 0.09853722076666656 0.09841077571720468 0.10920439894474854 0.09124432146898791 0.09821653633439635 
523.0 0.1006106345 0.06332816967428304 0.1120309922551106 0.10944661125708192 0.09886635575869089 0.09873784548623248 0.10962320737716019 0.0915942514316099 0.09854350680708845 
524.0 0.101078346 0.06366432420244497 0.11224520065301188 0.10968765623408161 0.09919602752459095 0.09906548483448814 0.11004281735681094 0.0919448511166484 0.09887110306058955 
525.0 0.101258025 0.06400226308451111 0.11245940905091317 0.1099287617983372 0.09952623606436674 0.09939369376197167 0.11046322888370075 0.0922961205241034 0.09919932509489962 
526.0 0.1015397785 0.06434199579207442 0.11267361744881445 0.11016992783444421 0.09985698137801823 0.09972247226868308 0.11088444195782961 0.09264805965397489 0.09952817291001867 
527.0 0.0999662075 0.06468353184700426 0.11288782584671572 0.11041115422743703 0.10018826346554542 0.10005182035462235 0.11130645657919755 0.0930006685062629 0.0998576465059467 
528.0 0.100292005 0.0650268808217135 0.11310203424461701 0.1106524408627863 0.10052008232694831 0.1003817380197895 0.11172927274780454 0.0933539470809674 0.10018774588268368 
529.0 0.10075368450000001 0.06537205233942661 0.1133162426425183 0.11089378762639654 0.10085243796222687 0.1007122252641845 0.11215289046365062 0.09370789537808841 0.10051847104022968 
530.0 0.100961273 0.06571905607444951 0.11353045104041959 0.11113519440460358 0.10118533037138112 0.10104328208780736 0.11257730972673576 0.09406251339762592 0.10084982197858466 
531.0 0.1005991325 0.0660679017524405 0.11374465943832088 0.11137666108417223 0.10151875955441102 0.1013749084906581 0.11300253053705994 0.09441780113957994 0.1011817986977486 
532.0 0.10165605700000001 0.0664185991506832 0.11395886783622217 0.11161818755229376 0.10185272551131658 0.10170710447273672 0.11342855289462321 0.09477375860395044 0.10151440119772152 
533.0 0.101848138 0.06677115809836018 0.11417307623412346 0.11185977369658348 0.10218722824209776 0.10203987003404319 0.11385537679942553 0.09513038579073745 0.10184762947850343 
534.0 0.102340505 0.0671255884768288 0.11438728463202474 0.11210141940507855 0.10252226774675458 0.10237320517457754 0.11428300225146693 0.09548768269994096 0.10218148354009432 
535.0 0.102992526 0.06748190021989792 0.11460149302992603 0.1123431245662353 0.10285784402528704 0.10270710989433975 0.11471142925074737 0.09584564933156098 0.10251596338249416 
536.0 0.103070015 0.06784010331410648 0.11481570142782732 0.1125848890689272 0.1031939570776951 0.10304158419332984 0.1151406577972669 0.0962042856855975 0.10285106900570304 
537.0 0.103532636 0.0682002077990032 0.1150299098257286 0.1128267128024423 0.10353060690397876 0.10337662807154778 0.11557068789102548 0.09656359176205051 0.10318680040972086 
538.0 0.10367646600000001 0.06856222376742824 0.11524411822362989 0.11306859565648095 0.10386779350413801 0.1037122415289936 0.11600151953202315 0.09692356756092003 0.10352315759454765 
539.0 0.1042598625 0.06892616136579585 0.11545832662153117 0.11331053752115358 0.10420551687817282 0.10404842456566729 0.11643315272025986 0.09728421308220606 0.10386014056018346 
540.0 0.1042357285 0.06929203079437878 0.11567253501943246 0.1135525382869784 0.10454377702608325 0.10438517718156885 0.11686558745573565 0.09764552832590857 0.10419774930662823 
541.0 0.1047267405 0.06965984230759431 0.11588674341733375 0.11379459784487901 0.1048825739478692 0.10472249937669825 0.11729882373845049 0.0980075132920276 0.10453598383388198 
542.0 0.10505405450000001 0.07002960621429148 0.11610095181523504 0.11403671608618242 0.10522190764353073 0.10506039115105555 0.11773286156840441 0.09837016798056313 0.10487484414194469 
543.0 0.105327495 0.0704013328780402 0.11631516021313633 0.11427889290261645 0.10556177811306779 0.1053988525046407 0.11816770094559739 0.09873349239151515 0.10521433023081642 
544.0 0.10537252800000001 0.07077503271742144 0.11652936861103762 0.11452112818630786 0.1059021853564804 0.10573788343745373 0.11860334187002944 0.09909748652488368 0.10555444210049708 
545.0 0.105864807 0.07115071620631964 0.1167435770089389 0.11476342182977994 0.10624312937376851 0.10607748394949462 0.11903978434170055 0.0994621503806687 0.10589517975098675 
546.0 0.10593887599999999 0.07152839387421586 0.11695778540684018 0.11500577372595042 0.10658461016493215 0.10641765404076338 0.11947702836061073 0.09982748395887023 0.1062365431822854 
547.0 0.10638845000000001 0.0719080763064832 0.11717199380474146 0.11524818376812923 0.10692662772997127 0.10675839371126002 0.11991507392675997 0.10019348725948826 0.10657853239439302 
548.0 0.1069912305 0.07228977414468322 0.11738620220264274 0.11549065185001646 0.10726918206888593 0.10709970296098452 0.12035392104014828 0.1005601602825228 0.10692114738730965 
549.0 0.1074731735 0.0726734980868645 0.11760041060054403 0.11573317786570006 0.10761227318167603 0.10744158178993687 0.12079356970077565 0.10092750302797383 0.10726438816103524 
550.0 0.10766856450000001 0.07305925888786217 0.11781461899844532 0.11597576170965387 0.10795590106834162 0.10778403019811711 0.12123401990864208 0.10129551549584137 0.10760825471556978 
551.0 0.1078546915 0.07344706735959958 0.11802882739634661 0.11621840327673556 0.10830006572888268 0.10812704818552521 0.1216752716637476 0.1016641976861254 0.10795274705091336 
552.0 0.10883845049999999 0.07383693437139117 0.1182430357942479 0.11646110246218423 0.10864476716329921 0.10847063575216118 0.12211732496609215 0.10203354959882595 0.10829786516706588 
553.0 0.109085646 0.07422887085024729 0.11845724419214919 0.11670385916161875 0.10899000537159116 0.10881479289802501 0.1225601798156758 0.10240357123394299 0.10864360906402737 
554.0 0.109247568 0.07462288778118022 0.11867145259005048 0.11694667327103535 0.10933578035375857 0.10915951962311671 0.1230038362124985 0.10277426259147653 0.10898997874179787 
555.0 0.109376265 0.07501899620751216 0.11888566098795177 0.11718954468680584 0.1096820921098014 0.10950481592743629 0.12344829415656026 0.10314562367142657 0.10933697420037734 
556.0 0.109729602 0.07541720723118495 0.11909986938585305 0.11743247330567538 0.11002894063971964 0.10985068181098373 0.1238935536478611 0.10351765447379312 0.10968459543976579 
557.0 0.111199826 0.07581753201307084 0.11931407778375433 0.11767545902476066 0.11037632594351332 0.11019711727375904 0.12433961468640099 0.10389035499857616 0.11003284245996324 
558.0 0.1120442205 0.07621998177328565 0.11952828618165562 0.11791850174154761 0.11072424802118237 0.1105441223157622 0.12478647727217995 0.10426372524577572 0.11038171526096963 
559.0 0.110723378 0.07662456779150298 0.11974249457955691 0.1181616013538898 0.11107270687272684 0.11089169693699326 0.12523414140519798 0.10463776521539177 0.11073121384278503 
560.0 0.1105022505 0.07703130140727062 0.1199567029774582 0.11840475776000606 0.11142170249814669 0.11123984113745218 0.12568260708545506 0.10501247490742431 0.1110813382054094 
561.0 0.1112789365 0.07744019402032802 0.12017091137535948 0.11864797085847896 0.1117712348974419 0.11158855491713895 0.12613187431295123 0.10538785432187336 0.11143208834884274 
562.0 0.11194138 0.07785125709092623 0.12038511977326077 0.11889124054825238 0.11212130407061249 0.1119378382760536 0.12658194308768644 0.10576390345873891 0.11178346427308505 
563.0 0.1121867165 0.07826450214014863 0.12059932817116206 0.11913456672863001 0.11247191001765842 0.11228769121419611 0.12703281340966074 0.10614062231802097 0.11213546597813638 
564.0 0.112397757 0.07867994075023427 0.12081353656906335 0.11937794929927319 0.11282305273857972 0.11263811373156647 0.1274844852788741 0.10651801089971953 0.11248809346399667 
565.0 0.1129487525 0.07909758456490218 0.12102774496696464 0.11962138816019906 0.11317473223337635 0.11298910582816474 0.1279369586953265 0.10689606920383458 0.11284134673066595 
566.0 0.113139391 0.07951744528967793 0.12124195336486591 0.11986488321177868 0.1135269485020483 0.11334066750399086 0.128390233659018 0.10727479723036615 0.1131952257781442 
567.0 0.1132449725 0.0799395346922215 0.12145616176276719 0.12010843435473523 0.11387970154459558 0.11369279875904485 0.12884431016994854 0.1076541949793142 0.11354973060643143 
568.0 0.11398103500000001 0.08036386460265724 0.12167037016066848 0.12035204149014198 0.11423299136101817 0.1140454995933267 0.12929918822811817 0.10803426245067876 0.11390486121552763 
569.0 0.114506682 0.08079044691390551 0.12188457855856977 0.12059570451942053 0.11458681795131605 0.11439877000683643 0.12975486783352685 0.10841499964445983 0.11426061760543282 
570.0 0.1147822375 0.08121929358201574 0.12209878695647106 0.12083942334433911 0.11494118131548925 0.11475260999957403 0.1302113489861746 0.1087964065606574 0.11461699977614699 
571.0 0.11500611449999999 0.08165041662650185 0.12231299535437234 0.12108319786701045 0.11529608145353772 0.11510701957153949 0.1306686316860614 0.10917848319927145 0.11497400772767014 
572.0 0.11536923950000001 0.08208382813067885 0.12252720375227363 0.12132702798989027 0.11565151836546148 0.1154619987227328 0.13112671593318728 0.10956122956030202 0.11533164146000228 
573.0 0.1155184795 0.08251954024200174 0.12274141215017492 0.1215709136157753 0.11600749205126049 0.11581754745315401 0.1315856017275522 0.1099446456437491 0.11568990097314338 
574.0 0.11651980949999999 0.08295756517240574 0.12295562054807621 0.12181485464780155 0.11636400251093475 0.11617366576280307 0.13204528906915625 0.11032873144961267 0.11604878626709347 
575.0 0.1165021965 0.08339791519864878 0.1231698289459775 0.12205885098944254 0.11672104974448427 0.11653035365167999 0.1325057779579993 0.11071348697789274 0.11640829734185254 
576.0 0.1166235645 0.08384060266265543 0.12338403734387879 0.12230290254450756 0.11707863375190905 0.11688761111978478 0.13296706839408146 0.11109891222858931 0.11676843419742058 
577.0 0.11706311850000001 0.08428563997186292 0.12359824574178006 0.12254700921713985 0.11743675453320905 0.11724543816711744 0.13342916037740263 0.11148500720170239 0.11712919683379763 
578.0 0.11726208699999999 0.0847330395995688 0.12381245413968135 0.12279117091181495 0.1177954120883843 0.11760383479367799 0.1338920539079629 0.11187177189723196 0.11749058525098366 
579.0 0.1178812305 0.08518281408528063 0.12402666253758264 0.12303538753333891 0.11815460641743473 0.11796280099946638 0.13435574898576227 0.11225920631517804 0.11785259944897862 
580.0 0.11828764150000001 0.08563497603506731 0.12424087093548393 0.12327965898684663 0.11851433752036039 0.11832233678448266 0.13482024561080067 0.11264731045554062 0.11821523942778259 
581.0 0.118868747 0.08608953812191247 0.12445507933338522 0.12352398517780007 0.11887460539716124 0.1186824421487268 0.1352855437830781 0.1130360843183197 0.11857850518739556 
582.0 0.119091246 0.08654651308606975 0.12466928773128651 0.12376836601198672 0.11923541004783729 0.11904311709219881 0.13575164350259464 0.11342552790351527 0.11894239672781748 
583.0 0.119765179 0.0870059137354197 0.1248834961291878 0.12401280139551772 0.11959675147238852 0.11940436161489867 0.13621854476935025 0.11381564121112737 0.1193069140490484 
584.0 0.1198203345 0.0874677529458289 0.12509770452708907 0.12425729123482643 0.11995862967081493 0.11976617571682642 0.1366862475833449 0.11420642424115594 0.11967205715108829 
585.0 0.12025984699999999 0.08793204366151067 0.12531191292499036 0.12450183543666649 0.12032104464311649 0.12012855939798203 0.13715475194457863 0.11459787699360104 0.12003782603393716 
586.0 0.1203303395 0.08839879889538814 0.12552612132289165 0.1247464339081104 0.12068399638929321 0.1204915126583655 0.13762405785305143 0.11498999946846263 0.120404220697595 
587.0 0.12074221850000001 0.08886803172945863 0.12574032972079294 0.12499108655654788 0.12104748490934508 0.12085503549797684 0.13809416530876328 0.11538279166574071 0.12077124114206185 
588.0 0.12101846000000001 0.08933975531516064 0.12595453811869423 0.12523579328968407 0.12141151020327212 0.12121912791681606 0.13856507431171422 0.1157762535854353 0.12113888736733765 
589.0 0.1203894775 0.08981398287374215 0.12616874651659551 0.12548055401553815 0.12177607227107427 0.12158378991488314 0.1390367848619042 0.11617038522754639 0.12150715937342246 
590.0 0.1208970435 0.09029072769663143 0.1263829549144968 0.12572536864244158 0.12214117111275155 0.1219490214921781 0.13950929695933326 0.11656518659207399 0.12187605716031624 
591.0 0.122574539 0.09077000314580938 0.1265971633123981 0.12597023707903654 0.12250680672830394 0.12231482264870092 0.13998261060400138 0.11696065767901809 0.12224558072801898 
592.0 0.12329193399999999 0.09125182265418419 0.12681137171029938 0.12621515923427437 0.12287297911773146 0.1226811933844516 0.14045672579590857 0.11735679848837867 0.12261573007653072 
593.0 0.12373055200000001 0.09173619972596765 0.12702558010820067 0.1264601350174141 0.12323968828103406 0.12304813369943016 0.1409316425350548 0.11775360902015578 0.12298650520585144 
594.0 0.1238023505 0.0922231479370538 0.12723978850610196 0.12670516433802068 0.12360693421821176 0.12341564359363658 0.14140736082144015 0.11815108927434938 0.1233579061159811 
595.0 0.12411965100000001 0.0927126809353994 0.12745399690400322 0.12695024710596364 0.12397471692926453 0.12378372306707086 0.1418838806550645 0.11854923925095948 0.12372993280691981 
596.0 0.124264129 0.09320481244140633 0.1276682053019045 0.1271953832314154 0.12434303641419239 0.12415237211973303 0.14236120203592795 0.11894805894998607 0.12410258527866745 
597.0 0.124830305 0.09369955624830635 0.1278824136998058 0.1274405726248499 0.12471189267299533 0.12452159075162306 0.14283932496403048 0.11934754837142919 0.12447586353122407 
598.0 0.1254061115 0.09419692622254741 0.12809662209770709 0.12768581519704092 0.1250812857056733 0.12489137896274093 0.14331824943937205 0.11974770751528878 0.12484976756458968 
599.0 0.1251007475 0.09469693630418265 0.12831083049560837 0.12793111085906073 0.12545121551222635 0.1252617367530867 0.1437979754619527 0.12014853638156489 0.1252242973787643 
600.0 0.12539414100000001 0.09519960050726066 0.12852503889350966 0.12817645952227844 0.12582168209265443 0.1256326641226603 0.1442785030317724 0.1205500349702575 0.12559945297374786 
601.0 0.1257085695 0.09570493292021877 0.12873924729141095 0.12842186109835868 0.12619268544695758 0.1260041610714618 0.14475983214883117 0.1209522032813666 0.12597523434954042 
602.0 0.12612155049999998 0.09621294770627739 0.1289534556893122 0.12866731549925994 0.12656422557513572 0.1263762275994912 0.145241962813129 0.12135504131489222 0.12635164150614195 
603.0 0.125926656 0.09672365910383748 0.12916766408721353 0.1289128226372334 0.1269363024771889 0.12674886370674843 0.14572489502466593 0.12175854907083433 0.12672867444355246 
604.0 0.1270624575 0.09723708142687913 0.1293818724851148 0.12915838242482094 0.12730891615311707 0.1271220693932335 0.1462086287834419 0.12216272654919294 0.12710633316177197 
605.0 0.126768845 0.09775322906536318 0.1295960808830161 0.1294039947748544 0.12768206660292025 0.1274958446589465 0.14669316408945693 0.12256757374996806 0.12748461766080044 
606.0 0.127721249 0.09827211648563419 0.12981028928091737 0.12964965960045355 0.12805575382659845 0.12787018950388734 0.14717850094271104 0.12297309067315967 0.12786352794063788 
607.0 0.1276461295 0.09879375823082613 0.13002449767881868 0.12989537681502505 0.12842997782415164 0.12824510392805605 0.14766463934320417 0.12337927731876779 0.12824306400128432 
608.0 0.1283028965 0.09931816892126989 0.13023870607671995 0.1301411463322607 0.1288047385955798 0.12862058793145262 0.14815157929093645 0.12378613368679241 0.12862322584273975 
609.0 0.1287161845 0.099845363254903 0.13045291447462126 0.13038696806613637 0.12918003614088294 0.12899664151407703 0.14863932078590772 0.12419365977723354 0.12900401346500415 
610.0 0.129007019 0.10037535600768172 0.13066712287252252 0.13063284193091038 0.12955587046006103 0.12937326467592933 0.14912786382811807 0.12460185559009115 0.1293854268680775 
611.0 0.129898774 0.100908162033995 0.1308813312704238 0.13087876784112212 0.12993224155311411 0.1297504574170095 0.14961720841756754 0.1250107211253653 0.12976746605195988 
612.0 0.1306767805 0.10144379626708105 0.1310955396683251 0.13112474571159077 0.13030914942004213 0.13012821973731756 0.150107354554256 0.1254202563830559 0.13015013101665118 
613.0 0.131264536 0.10198227371944558 0.1313097480662264 0.13137077545741388 0.1306865940608451 0.13050655163685346 0.15059830223818357 0.12583046136316303 0.1305334217621515 
614.0 0.13171333100000002 0.10252360948328285 0.13152395646412768 0.13161685699396602 0.131064575475523 0.13088545311561725 0.15109005146935017 0.12624133606568666 0.13091733828846083 
615.0 0.131293007 0.10306781873089838 0.13173816486202894 0.13186299023689735 0.1314430936640758 0.1312649241736089 0.15158260224775588 0.12665288049062678 0.1313018805955791 
616.0 0.13186279250000002 0.10361491671513458 0.13195237325993026 0.13210917510213246 0.13182214862650354 0.1316449648108284 0.15207595457340062 0.12706509463798343 0.13168704868350634 
617.0 0.1322824515 0.10416491876979776 0.13216658165783152 0.13235541150586877 0.1322017403628062 0.1320255750272758 0.15257010844628446 0.12747797850775655 0.13207284255224258 
618.0 0.1328632925 0.10471784031008838 0.13238079005573283 0.13260169936457541 0.1325818688729838 0.13240675482295106 0.15306506386640734 0.12789153209994616 0.1324592622017878 
619.0 0.13270659499999998 0.1052736968330327 0.1325949984536341 0.13284803859499186 0.13296253415703627 0.13278850419785418 0.1535608208337693 0.12830575541455233 0.13284630763214197 
620.0 0.13341154800000002 0.10583250391791744 0.1328092068515354 0.13309442911412664 0.1333437362149636 0.13317082315198517 0.15405737934837033 0.12872064845157496 0.13323397884330518 
621.0 0.13369581 0.10639427722672624 0.13302341524943667 0.1333408708392558 0.13372547504676582 0.13355371168534402 0.1545547394102104 0.1291362112110141 0.13362227583527733 
622.0 0.1338769755 0.10695903250457858 0.13323762364733796 0.1335873636879221 0.134107750652443 0.13393716979793072 0.15505290101928956 0.12955244369286972 0.13401119860805846 
623.0 0.1345248745 0.10752678558017138 0.13345183204523925 0.13383390757793326 0.13449056303199497 0.1343211974897453 0.15555186417560776 0.12996934589714187 0.13440074716164857 
624.0 0.1350894395 0.10809755236622222 0.13366604044314054 0.13408050242736078 0.13487391218542183 0.13470579476078776 0.15605162887916504 0.13038691782383052 0.13479092149604768 
625.0 0.1353990635 0.10867134885991571 0.13388024884104183 0.13432714815453897 0.1352577981127235 0.1350909616110581 0.15655219512996138 0.13080515947293567 0.13518172161125575 
626.0 0.1355378575 0.10924819114335155 0.13409445723894312 0.13457384467806333 0.1356422208139001 0.1354766980405563 0.15705356292799677 0.13122407084445728 0.1355731475072728 
627.0 0.1351187855 0.10982809538399557 0.1343086656368444 0.1348205919167894 0.13602718028895147 0.13586300404928237 0.15755573227327124 0.13164365193839545 0.13596519918409886 
628.0 0.1366648255 0.11041107783513253 0.1345228740347457 0.13506738978983177 0.1364126765378777 0.13624987963723628 0.1580587031657848 0.1320639027547501 0.13635787664173388 
629.0 0.13598095799999999 0.11099715483632201 0.13473708243264698 0.13531423821656233 0.1367987095606788 0.1366373248044181 0.1585624756055374 0.13248482329352124 0.13675117988017785 
630.0 0.136825623 0.11158634281385602 0.13495129083054827 0.13556113711660958 0.13718527935735467 0.13702533955082777 0.1590670495925291 0.13290641355470892 0.13714510889943082 
631.0 0.1360839145 0.11217865828121971 0.13516549922844953 0.13580808640985706 0.13757238592790533 0.1374139238764653 0.15957242512675981 0.13332867353831304 0.1375396636994928 
632.0 0.1379766775 0.11277411783955393 0.13537970762635085 0.1360550860164422 0.1379600292723308 0.1378030777813307 0.16007860220822961 0.1337516032443337 0.13793484428036373 
633.0 0.13715199949999998 0.11337273817812074 0.1355939160242521 0.13630213585675532 0.1383482093906311 0.13819280126542396 0.16058558083693847 0.13417520267277086 0.13833065064204364 
634.0 0.138904412 0.11397453607477104 0.13580812442215343 0.13654923585143808 0.1387369262828062 0.1385830943287451 0.16109336101288643 0.1345994718236245 0.13872708278453255 
635.0 0.1395744305 0.11457952839641472 0.1360223328200547 0.13679638592138266 0.13912617994885604 0.1389739569712941 0.1616019427360734 0.13502441069689466 0.13912414070783044 
636.0 0.139797598 0.11518773209949376 0.13623654121795598 0.13704358598773025 0.1395159703887807 0.139365389193071 0.16211132600649947 0.13545001929258133 0.13952182441193728 
637.0 0.1389156045 0.11579916423045701 0.13645074961585726 0.13729083597187014 0.13990629760258008 0.13975739099407575 0.1626215108241646 0.13587629761068448 0.13992013389685312 
638.0 0.140195647 0.11641384192623835 0.13666495801375855 0.13753813579543836 0.1402971615902543 0.14014996237430832 0.1631324971890688 0.13630324565120416 0.14031906916257794 
639.0 0.14085749949999998 0.1170317824147367 0.13687916641165984 0.1377854853803166 0.1406885623518032 0.14054310333376882 0.16364428510121207 0.1367308634141403 0.1407186302091117 
640.0 0.141576803 0.11765300301529916 0.13709337480956113 0.13803288464863112 0.14108049988722687 0.14093681387245716 0.16415687456059438 0.13715915089949296 0.1411188170364545 
641.0 0.141655911 0.11827752113920607 0.13730758320746242 0.13828033352275143 0.1414729741965253 0.14133109399037339 0.16467026556721578 0.13758810810726213 0.1415196296446063 
642.0 0.14230228 0.11890535429015948 0.13752179160536368 0.13852783192528934 0.14186598527969843 0.14172594368751745 0.16518445812107624 0.1380177350374478 0.141921068033567 
643.0 0.14234562550000002 0.11953652006477315 0.137736000003265 0.13877537977909774 0.1422595331367463 0.14212136296388939 0.16569945222217575 0.13844803169005 0.1423231322033367 
644.0 0.143032299 0.12017103615306642 0.13795020840116626 0.13902297700726945 0.1426536177676689 0.1425173518194892 0.16621524787051434 0.13887899806506865 0.14272582215391544 
645.0 0.1414186475 0.12080892033895926 0.13816441679906757 0.1392706235331361 0.14304823917246623 0.1429139102543169 0.16673184506609198 0.1393106341625038 0.1431291378853031 
646.0 0.14202157550000002 0.12145019050077148 0.13837862519696884 0.13951831928026717 0.14344339735113826 0.14331103826837246 0.16724924380890868 0.13974293998235549 0.14353307939749976 
647.0 0.1441707725 0.12209486461172318 0.13859283359487015 0.13976606417246862 0.14383909230368497 0.14370873586165586 0.1677674440989645 0.14017591552462366 0.1439376466905054 
648.0 0.1444082625 0.1227429607404388 0.1388070419927714 0.14001385813378206 0.1442353240301064 0.14410700303416718 0.16828644593625933 0.14060956078930834 0.14434283976432002 
649.0 0.1445898435 0.12339449705145365 0.13902125039067273 0.14026170108848346 0.14463209253040246 0.1445058397859063 0.16880624932079324 0.14104387577640953 0.14474865861894362 
650.0 0.1451805395 0.12404949180572261 0.139235458788574 0.1405095929610822 0.14502939780457325 0.14490524611687333 0.16932685425256622 0.14147886048592723 0.1451551032543762 
651.0 0.14526718349999998 0.12470796336113246 0.13944966718647528 0.1407575336763199 0.14542723985261874 0.14530522202706825 0.16984826073157827 0.1419145149178614 0.14556217367061774 
652.0 0.145744282 0.12536993017301587 0.13966387558437657 0.14100552315916942 0.14582561867453883 0.14570576751649103 0.17037046875782938 0.14235083907221208 0.14596986986766827 
653.0 0.1464140065 0.12603541079466918 0.13987808398227786 0.14125356133483374 0.14622453427033363 0.14610688258514165 0.17089347833131957 0.14278783294897926 0.14637819184552783 
654.0 0.14552480550000002 0.12670442387787192 0.14009229238017915 0.141501648128745 0.14662398664000306 0.14650856723302014 0.17141728945204882 0.14322549654816294 0.14678713960419632 
655.0 0.14544879700000002 0.12737698817340998 0.1403065007780804 0.14174978346656314 0.14702397578354715 0.1469108214601265 0.1719419021200171 0.14366382986976314 0.1471967131436738 
656.0 0.1460844305 0.12805312253160078 0.14052070917598172 0.1419979672741755 0.14742450170096585 0.14731364526646074 0.17246731633522447 0.14410283291377982 0.14760691246396027 
657.0 0.147979106 0.12873284590282205 0.14073491757388298 0.14224619947769493 0.14782556439225922 0.14771703865202285 0.1729935320976709 0.14454250568021298 0.14801773756505568 
658.0 0.1485731365 0.12941617733804242 0.1409491259717843 0.14249448000345957 0.1482271638574272 0.1481210016168128 0.17352054940735642 0.14498284816906268 0.14842918844696013 
