n t exp p1 p2 p3 p4 p22 p32 
366.0 0.044750366 0.027581822844820615 0.10847536481291793 0.05004742077739967 0.04769949588237547 0.05033004048989022 0.047118135618284 0.06662815549587421 
367.0 0.044991915 0.027728230907645337 0.10877174558822265 0.0503212775561159 0.04795065003596739 0.05054786301929748 0.04736703567983941 0.06711066279413185 
368.0 0.045231961499999994 0.02787541612435799 0.10906812636352739 0.05059588155660078 0.048202543682252526 0.05076634291917028 0.047616600685054807 0.06759563515906132 
369.0 0.045325812 0.028023382620196994 0.10936450713883211 0.05087123277885429 0.04845517748081286 0.050985481980708784 0.04786683063393018 0.06808307930746554 
370.0 0.045605694 0.028172134542298093 0.10966088791413683 0.05114733122287646 0.04870855209123036 0.051205281995113185 0.04811772552646551 0.06857300195614738 
371.0 0.045807709 0.028321676059810594 0.10995726868944157 0.05142417688866725 0.048962668173087004 0.05142574475358365 0.04836928536266084 0.06906540982190972 
372.0 0.046013171 0.028472011364014203 0.1102536494647463 0.0517017697762267 0.04921752638596476 0.051646872047320394 0.048621510142516144 0.06956030962155542 
373.0 0.0462244365 0.028623144668436525 0.11055003024005103 0.05198010988555478 0.04947312738944562 0.05186866566752359 0.048874399866031426 0.07005770807188741 
374.0 0.046426886 0.02877508020897113 0.11084641101535575 0.05225919721665151 0.04972947184311156 0.052091127405393435 0.04912795453320669 0.07055761188970852 
375.0 0.046665568 0.028927822243996294 0.11114279179066049 0.05253903176951687 0.04998656040654455 0.052314259052130094 0.04938217414404191 0.07106002779182169 
376.0 0.0468687635 0.029081375054494343 0.11143917256596521 0.052819613544150885 0.05024439373932656 0.052538062398933764 0.04963705869853713 0.07156496249502976 
377.0 0.0471437535 0.02923574294417163 0.11173555334126994 0.05310094254055352 0.05050297250103956 0.05276253923700463 0.04989260819669232 0.07207242271613563 
378.0 0.0472525225 0.029390930239579175 0.11203193411657468 0.053383018758724816 0.050762297351265535 0.05298769135754289 0.0501488226385075 0.0725824151719422 
379.0 0.0474433135 0.029546941290233913 0.1123283148918794 0.05366584219866474 0.05102236894958648 0.0532135205517487 0.05040570202398264 0.07309494657925229 
380.0 0.0477348165 0.029703780468740608 0.11262469566718412 0.053949412860373316 0.05128318795558435 0.053440028610822275 0.05066324635311777 0.07361002365486884 
381.0 0.047914114 0.029861452170914415 0.11292107644248886 0.054233730743850524 0.051544755028841115 0.05366721732596379 0.05092145562591286 0.07412765311559473 
382.0 0.0483522385 0.030019960815904047 0.1132174572177936 0.05451879584909638 0.05180707082893877 0.05389508848837344 0.05118032984236795 0.07464784167823282 
383.0 0.048460935999999996 0.030179310846315692 0.11351383799309832 0.05480460817611086 0.05207013601545927 0.05412364388925141 0.051439869002483006 0.07517059605958601 
384.0 0.0569302385 0.03033950672833745 0.11381021876840304 0.055091167724894 0.0523339512479846 0.054352885319797865 0.05170007310625804 0.07569592297645716 
385.0 0.058945836999999994 0.030500552951864615 0.11410659954370778 0.05537847449544577 0.05259851718609675 0.054582814571213015 0.05196094215369306 0.0762238291456492 
386.0 0.0592168795 0.030662454030625397 0.1144029803190125 0.055666528487766195 0.05286383448937768 0.05481343343469703 0.052222476144788046 0.07675432128396494 
387.0 0.059342695 0.030825214502307536 0.11469936109431723 0.055955329701855246 0.053129903817409355 0.055044743701450106 0.05248467507954302 0.07728740610820733 
388.0 0.0595330555 0.030988838928685383 0.11499574186962197 0.05624487813771295 0.05339672582977378 0.055276747162672446 0.052747538957957966 0.07782309033517923 
389.0 0.05992745 0.031153331895747868 0.11529212264492669 0.05653517379533928 0.053664301186052914 0.0555094456095642 0.053011067780032894 0.07836138068168351 
390.0 0.060159216 0.03131869801382691 0.11558850342023141 0.05682621667473427 0.05393263054582874 0.05574284083332558 0.053275261545767796 0.07890228386452307 
391.0 0.0604131255 0.03148494191772676 0.11588488419553615 0.05711800677589788 0.05420171456868321 0.05597693462515678 0.05354012025516267 0.07944580660050077 
392.0 0.0606764915 0.031652068266853794 0.11618126497084089 0.05741054409883015 0.054471553914198334 0.056211728776257956 0.053805643908217536 0.07999195560641954 
393.0 0.060775109 0.03182008174534715 0.11647764574614561 0.057703828643531054 0.05474214924195606 0.05644722507782932 0.05407183250493237 0.08054073759908219 
394.0 0.061193793499999996 0.031988987062210046 0.11677402652145034 0.0579978604100006 0.0550135012115384 0.05668342532107105 0.054338686045307186 0.08109215929529166 
395.0 0.061439173 0.03215878895144169 0.11707040729675507 0.05829263939823878 0.05528561048252729 0.05692033129718334 0.05460620452934198 0.08164622741185083 
396.0 0.0615847515 0.03232949217217005 0.11736678807205979 0.05858816560824561 0.05555847771450473 0.057157944797366356 0.05487438795703674 0.08220294866556256 
397.0 0.061921322 0.03250110150878513 0.11766316884736451 0.058884439040021073 0.055832103567052684 0.05739626761282031 0.055143236328391486 0.08276232977322974 
398.0 0.0621353355 0.03267362177107318 0.11795954962266926 0.05918145969356519 0.05610648869975312 0.05763530153474538 0.055412749643406214 0.08332437745165525 
399.0 0.062425756 0.03284705779435141 0.11825593039797398 0.05947922756887793 0.05638163377218805 0.05787504835434175 0.05568292790208092 0.08388909841764199 
400.0 0.0626563215 0.03302141443960359 0.1185523111732787 0.05977774266595933 0.05665753944393941 0.058115509862809604 0.05595377110441561 0.08445649938799284 
401.0 0.0628340385 0.0331966965936162 0.11884869194858344 0.060077004984809355 0.056934206374589194 0.05835668785134913 0.05622527925041025 0.08502658707951063 
402.0 0.0632012805 0.03337290916911552 0.11914507272388816 0.060377014525428034 0.05721163522371939 0.058598584111160534 0.056497452340064896 0.08559936820899833 
403.0 0.0633908845 0.03355005710490515 0.1194414534991929 0.06067777128781534 0.05748982665091194 0.05884120043344397 0.05677029037337951 0.08617484949325876 
404.0 0.0636793645 0.03372814536600463 0.11973783427449763 0.060979275271971306 0.05776878131574885 0.05908453860939965 0.05704379335035411 0.08675303764909482 
405.0 0.06402672200000001 0.03390717894378845 0.12003421504980236 0.061281526477895885 0.05804849987781208 0.059328600430227765 0.05731796127098868 0.0873339393933094 
406.0 0.06427239500000001 0.03408716285612597 0.12033059582510708 0.06158452490558913 0.05832898299668361 0.05957338768712848 0.05759279413528321 0.08791756144270538 
407.0 0.0645315255 0.034268102147522135 0.12062697660041181 0.06188827055505101 0.05861023133194543 0.059818902171301994 0.05786829194323774 0.08850391051408563 
408.0 0.0647372255 0.03445000188925876 0.12092335737571654 0.06219276342628153 0.0588922455431795 0.0600651456739485 0.05814445469485225 0.08909299332425306 
409.0 0.064980498 0.034632867179536765 0.12121973815102127 0.062498003519280684 0.059175026289967785 0.06031211998626818 0.058421282390126734 0.08968481659001053 
410.0 0.065324524 0.03481670314361895 0.121516118926326 0.06280399083404849 0.05945857423189228 0.06055982689946121 0.05869877502906119 0.09027938702816092 
411.0 0.065517199 0.035001514933973764 0.12181249970163073 0.06311072537058492 0.059742890028534966 0.060808268204727796 0.05897693261165562 0.09087671135550712 
412.0 0.065842304 0.035187307730419635 0.12210888047693545 0.06341820712889001 0.0600279743394778 0.06105744569326812 0.059255755137910045 0.09147679628885202 
413.0 0.0660788605 0.03537408674027016 0.12240526125224017 0.06372643610896374 0.06031382782430277 0.061307361156282374 0.05953524260782444 0.0920796485449985 
414.0 0.066290114 0.03556185719848007 0.12270164202754492 0.06403541231080609 0.06060045114259185 0.06155801638497073 0.05981539502139881 0.09268527484074944 
415.0 0.06660489800000001 0.03575062436779197 0.12299802280284965 0.0643451357344171 0.06088784495392701 0.06180941317053338 0.06009621237863316 0.09329368189290771 
416.0 0.0667267975 0.035940393538883765 0.12329440357815437 0.06465560637979675 0.06117600991789024 0.06206155330417052 0.06037769467952747 0.09390487641827623 
417.0 0.06705175049999999 0.03613117003051708 0.1235907843534591 0.06496682424694504 0.0614649466940635 0.06231443857708233 0.06065984192408178 0.09451886513365786 
418.0 0.0673886335 0.036322959189686164 0.12388716512876383 0.06527878933586197 0.06175465594202876 0.06256807078046901 0.06094265411229607 0.09513565475585545 
419.0 0.067569726 0.03651576639176787 0.12418354590406856 0.06559150164654753 0.06204513832136803 0.06282245170553075 0.061226131244170326 0.09575525200167194 
420.0 0.068013994 0.03670959704067232 0.1244799266793733 0.06590496117900174 0.062336394491663255 0.06307758314346772 0.061510273319704566 0.09637766358791017 
421.0 0.068254023 0.03690445656899425 0.12477630745467802 0.06621916793322459 0.06262842511249642 0.0633334668854801 0.06179508033889877 0.09700289623137304 
422.0 0.0684721375 0.03710035043816542 0.12507268822998274 0.06653412190921609 0.0629212308434495 0.0635901047227681 0.06208055230175297 0.09763095664886343 
423.0 0.068804728 0.037297284138607556 0.12536906900528746 0.06684982310697622 0.06321481234410448 0.06384749844653191 0.06236668920826714 0.09826185155718423 
424.0 0.069159909 0.03749526318988634 0.12566544978059221 0.067166271526505 0.0635091702740433 0.0641056498479717 0.06265349105844129 0.09889558767313832 
425.0 0.06927317100000001 0.03769429314086599 0.12596183055589694 0.06748346716780242 0.06380430529284799 0.06436456071828767 0.06294095785227542 0.09953217171352859 
426.0 0.06940356800000001 0.03789437956986494 0.12625821133120166 0.06780141003086848 0.0641002180601005 0.06462423284867999 0.06322908958976951 0.10017161039515789 
427.0 0.069834327 0.03809552808481199 0.12655459210650638 0.06812010011570317 0.0643969092353828 0.0648846680303489 0.0635178862709236 0.10081391043482914 
428.0 0.070008971 0.0382977443234037 0.12685097288181113 0.06843953742230652 0.06469437947827686 0.06514586805449452 0.06380734789573766 0.10145907854934522 
429.0 0.07038093100000001 0.03850103395326218 0.12714735365711585 0.06875972195067849 0.06499262944836466 0.06540783471231706 0.0640974744642117 0.10210712145550899 
430.0 0.0706162945 0.03870540267209414 0.12744373443242057 0.06908065370081912 0.0652916598052282 0.06567056979501676 0.06438826597634571 0.10275804587012334 
431.0 0.0709631055 0.038910856207850425 0.1277401152077253 0.06940233267272838 0.06559147120844945 0.06593407509379375 0.0646797224321397 0.10341185850999116 
432.0 0.0711605065 0.03911740031888667 0.12803649598303002 0.06972475886640629 0.06589206431761035 0.06619835239984821 0.06497184383159367 0.10406856609191534 
433.0 0.0714292205 0.03932504079412463 0.12833287675833477 0.07004793228185283 0.0661934397922929 0.06646340350438038 0.06526463017470761 0.10472817533269872 
434.0 0.0718002165 0.0395337834532144 0.1286292575336395 0.07037185291906801 0.06649559829207911 0.06672923019859041 0.06555808146148155 0.10539069294914426 
435.0 0.0721323995 0.03974363414669764 0.12892563830894424 0.07069652077805183 0.0667985404765509 0.0669958342736785 0.06585219769191544 0.10605612565805478 
436.0 0.07245165199999999 0.039954598756171404 0.12922201908424896 0.07102193585880431 0.06710226700529028 0.06726321752084484 0.06614697886600933 0.10672448017623318 
437.0 0.0726162125 0.04016668319445315 0.12951839985955368 0.07134809816132541 0.06740677853787919 0.06753138173128961 0.0664424249837632 0.10739576322048236 
438.0 0.072975066 0.04037989340574628 0.1298147806348584 0.07167500768561517 0.06771207573389963 0.06780032869621301 0.06673853604517703 0.10806998150760516 
439.0 0.0731908095 0.04059423536580693 0.13011116141016313 0.07200266443167355 0.0680181592529336 0.06807006020681523 0.06703531205025084 0.10874714175440449 
440.0 0.07338714349999999 0.04080971508211126 0.13040754218546785 0.0723310683995006 0.06832502975456305 0.06834057805429644 0.06733275299898463 0.10942725067768326 
441.0 0.073631192 0.041026338594024034 0.1307039229607726 0.07266021958909626 0.06863268789836995 0.06861188402985685 0.0676308588913784 0.11011031499424431 
442.0 0.07410647799999999 0.04124411197296769 0.13100030373607732 0.07299011800046057 0.06894113434393628 0.06888397992469665 0.06792962972743216 0.11079634142089055 
443.0 0.074393767 0.04146304132259269 0.13129668451138207 0.07332076363359354 0.06925036975084402 0.06915686753001599 0.06822906550714589 0.11148533667442483 
444.0 0.0745694055 0.041683132778948404 0.1315930652866868 0.07365215648849513 0.06956039477867515 0.0694305486370151 0.06852916623051959 0.11217730747165006 
445.0 0.0749103715 0.041904392510655294 0.13188944606199152 0.07398429656516535 0.06987121008701164 0.06970502503689416 0.06882993189755326 0.11287226052936912 
446.0 0.0753872055 0.042126826719077595 0.13218582683729624 0.07431718386360424 0.07018281633543547 0.06998029852085336 0.06913136250824692 0.11357020256438485 
447.0 0.075580281 0.042350441638497285 0.13248220761260096 0.07465081838381175 0.07049521418352858 0.07025637088009287 0.06943345806260057 0.11427114029350026 
448.0 0.07569479800000001 0.042575243536288776 0.1327785883879057 0.07498520012578792 0.07080840429087303 0.0705332439058129 0.0697362185606142 0.11497508043351808 
449.0 0.0759950805 0.042801238713094464 0.13307496916321043 0.07532032908953272 0.07112238731705071 0.07081091938921363 0.0700396440022878 0.11568202970124127 
450.0 0.076362692 0.04302843350300152 0.13337134993851515 0.07565620527504616 0.07143716392164366 0.07108939912149524 0.07034373438762136 0.11639199481347272 
451.0 0.07664670800000001 0.04325683427371924 0.13366773071381988 0.07599282868232823 0.07175273476423381 0.07136868489385795 0.0706484897166149 0.11710498248701524 
452.0 0.07696752999999999 0.043486447426757634 0.1339641114891246 0.07633019931137898 0.07206910050440316 0.07164877849750191 0.07095390998926843 0.11782099943867183 
453.0 0.0769677975 0.04371727939760672 0.13426049226442932 0.07666831716219834 0.07238626180173367 0.07192968172362733 0.07125999520558193 0.11854005238524529 
454.0 0.0773720585 0.043949336655917076 0.1345568730397341 0.07700718223478634 0.07270421931580733 0.0722113963634344 0.07156674536555542 0.11926214804353852 
455.0 0.07756758600000001 0.044182625705680975 0.13485325381503882 0.07734679452914298 0.0730229737062061 0.07249392420812331 0.07187416046918886 0.11998729313035437 
456.0 0.077978808 0.04441715308541481 0.13514963459034354 0.07768715404526827 0.07334252563251198 0.07277726704889424 0.07218224051648231 0.12071549436249579 
457.0 0.078273694 0.04465292536834229 0.13544601536564826 0.07802826078316219 0.07366287575430693 0.07306142667694739 0.07249098550743574 0.12144675845676567 
458.0 0.0785056525 0.0448899491625787 0.135742396140953 0.07837011474282478 0.07398402473117291 0.07334640488348293 0.07280039544204912 0.1221810921299668 
459.0 0.07869137849999999 0.04512823111131611 0.1360387769162577 0.078712715924256 0.07430597322269193 0.0736322034597011 0.0731104703203225 0.12291850209890208 
460.0 0.078852714 0.04536777789300949 0.13633515769156243 0.07905606432745585 0.07462872188844595 0.07391882419680203 0.07342121014225585 0.1236589950803745 
461.0 0.079335771 0.045608596221564074 0.13663153846686718 0.07940015995242433 0.07495227138801694 0.07420626888598592 0.07373261490784917 0.12440257779118684 
462.0 0.0796302405 0.04585069284652328 0.1369279192421719 0.07974500279916147 0.07527662238098688 0.07449453931845297 0.07404468461710248 0.12514925694814202 
463.0 0.079857386 0.04609407455325814 0.13722430001747662 0.08009059286766725 0.07560177552693775 0.0747836372854034 0.07435741927001577 0.12589903926804294 
464.0 0.080082926 0.04633874816315727 0.13752068079278137 0.08043693015794166 0.07592773148545152 0.07507356457803734 0.07467081886658904 0.1266519314676924 
465.0 0.08072128449999999 0.04658472053381822 0.1378170615680861 0.08078401466998471 0.0762544909161102 0.07536432298755502 0.07498488340682226 0.12740794026389338 
466.0 0.080843698 0.0468319985592395 0.13811344234339082 0.08113184640379642 0.0765820544784957 0.07565591430515661 0.07529961289071548 0.12816707237344874 
467.0 0.081188531 0.04708058917001404 0.13840982311869557 0.08148042535937675 0.07691042283219003 0.07594834032204234 0.07561500731826869 0.12892933451316127 
468.0 0.0814372635 0.04733049933352313 0.1387062038940003 0.08182975153672574 0.0772395966367752 0.07624160282941234 0.07593106668948185 0.12969473339983406 
469.0 0.0817430375 0.047581736054132025 0.139002584669305 0.08217982493584336 0.07756957655183312 0.07653570361846684 0.07624779100435501 0.13046327575026978 
470.0 0.082039065 0.047834306373385975 0.13929896544460973 0.08253064555672962 0.07790036323694581 0.07683064448040602 0.07656518026288812 0.1312349682812714 
471.0 0.0817215975 0.04808821737020783 0.13959534621991446 0.08288221339938452 0.07823195735169523 0.07712642720643006 0.07688323446508123 0.13200981770964182 
472.0 0.0825844495 0.048343476161096216 0.13989172699521918 0.08323452846380808 0.07856435955566336 0.07742305358773917 0.0772019536109343 0.13278783075218387 
473.0 0.082982164 0.04860008990032513 0.1401881077705239 0.08358759075000025 0.07889757050843219 0.07772052541553351 0.07752133770044738 0.1335690141257005 
474.0 0.0831650225 0.04885806578014449 0.14048448854582865 0.0839414002579611 0.07923159086958367 0.07801884448101332 0.07784138673362043 0.13435337454699456 
475.0 0.083469855 0.04911741103098155 0.1407808693211334 0.08429595698769055 0.0795664212986998 0.07831801257537875 0.07816210071045343 0.1351409187328689 
476.0 0.083749402 0.049378132921643766 0.14107725009643812 0.08465126093918866 0.07990206245536254 0.07861803148982997 0.07848347963094641 0.13593165340012645 
477.0 0.0844165255 0.04964023875952231 0.14137363087174284 0.08500731211245541 0.08023851499915387 0.07891890301556724 0.0788055234950994 0.13672558526557005 
478.0 0.0842141345 0.049903735890797066 0.14167001164704757 0.0853641105074908 0.08057577958965575 0.07922062894379066 0.07912823230291235 0.1375227210460027 
479.0 0.08493568500000001 0.05016863170064234 0.1419663924223523 0.08572165612429482 0.0809138568864502 0.07952321106570051 0.07945160605438528 0.1383230674582271 
480.0 0.0852067935 0.05043493361343407 0.14226277319765704 0.08607994896286751 0.08125274754911914 0.0798266511724969 0.07977564474951818 0.13912663121904623 
481.0 0.085536474 0.05070264909295767 0.14255915397296176 0.08643898902320882 0.08159245223724458 0.0801309510553801 0.08010034838831107 0.13993341904526302 
482.0 0.0856858325 0.050971785642617444 0.14285553474826648 0.08679877630531878 0.0819329716104085 0.08043611250555023 0.08042571697076394 0.14074343765368022 
483.0 0.0859928255 0.051242350805646666 0.1431519155235712 0.08715931080919737 0.08227430632819287 0.08074213731420753 0.08075175049687677 0.1415566937611009 
484.0 0.0863271 0.05151435216531926 0.14344829629887593 0.08752059253484461 0.08261645705017964 0.08104902727255217 0.08107844896664959 0.14237319408432778 
485.0 0.0867041235 0.05178779734516208 0.14374467707418065 0.08788262148226049 0.08295942443595083 0.08135678417178432 0.08140581238008238 0.14319294534016383 
486.0 0.0869112485 0.05206269400916877 0.1440410578494854 0.088245397651445 0.08330320914508839 0.08166540980310422 0.08173384073717514 0.14401595424541183 
487.0 0.087107749 0.05233904986201446 0.14433743862479015 0.08860892104239816 0.08364781183717428 0.081974905957712 0.0820625340379279 0.14484222751687476 
488.0 0.087542079 0.05261687264927171 0.14463381940009487 0.08897319165511998 0.08399323317179051 0.08228527442680789 0.08239189228234063 0.14567177187135547 
489.0 0.08763752999999999 0.05289617015762772 0.1449302001753996 0.08933820948961041 0.08433947380851904 0.08259651700159208 0.08272191547041335 0.1465045940256569 
490.0 0.087922271 0.05317695021510239 0.14522658095070431 0.0897039745458695 0.08468653440694185 0.08290863547326474 0.08305260360214602 0.14734070069658184 
491.0 0.0884062095 0.05345922069126789 0.14552296172600904 0.0900704868238972 0.08503441562664091 0.0832216316330261 0.08338395667753867 0.1481800986009332 
492.0 0.088241247 0.053742989497469085 0.14581934250131376 0.09043774632369359 0.08538311812719819 0.08353550727207629 0.08371597469659131 0.14902279445551395 
493.0 0.089066271 0.05402826458704539 0.1461157232766185 0.09080575304525858 0.08573264256819567 0.08385026418161556 0.08404865765930394 0.14986879497712682 
494.0 0.089333726 0.054315053955553576 0.14641210405192323 0.09117450698859224 0.08608298960921534 0.08416590415284408 0.08438200556567653 0.15071810688257484 
495.0 0.08967494000000001 0.05460336564099196 0.14670848482722795 0.09154400815369453 0.08643415990983919 0.08448242897696201 0.0847160184157091 0.1515707368886608 
496.0 0.0898287445 0.05489320772402559 0.14700486560253267 0.09191425654056547 0.08678615412964913 0.08479984044516958 0.08505069620940166 0.15242669171218756 
497.0 0.09028860899999999 0.05518458832821285 0.14730124637783742 0.09228525214920502 0.0871389729282272 0.08511814034866697 0.08538603894675419 0.15328597806995814 
498.0 0.090390116 0.055477515620233016 0.14759762715314215 0.09265699497961324 0.08749261696515537 0.08543733047865439 0.0857220466277667 0.15414860267877525 
499.0 0.0908720385 0.055771997810115256 0.14789400792844687 0.0930294850317901 0.08784708690001557 0.08575741262633198 0.08605871925243919 0.1550145722554419 
500.0 0.090567943 0.05606804315146866 0.14819038870375162 0.0934027223057356 0.08820238339238981 0.08607838858289997 0.08639605682077163 0.1558838935167609 
501.0 0.0916447445 0.05636565994171357 0.14848676947905634 0.09377670680144971 0.08855850710186007 0.08640026013955854 0.08673405933276408 0.15675657317953526 
502.0 0.0918995175 0.05666485652231423 0.14878315025436106 0.0941514385189325 0.08891545868800832 0.08672302908750787 0.0870727267884165 0.15763261796056768 
503.0 0.092236179 0.05696564127901244 0.14907953102966578 0.0945269174581839 0.08927323881041653 0.0870466972179482 0.0874120591877289 0.1585120345766611 
504.0 0.094470713 0.05726802264206273 0.1493759118049705 0.09490314361920398 0.08963184812866667 0.08737126632207964 0.08775205653070128 0.1593948297446185 
505.0 0.0948687195 0.05757200908646849 0.14967229258027523 0.09528011700199267 0.08999128730234074 0.08769673819110248 0.08809271881733362 0.16028101018124272 
506.0 0.0949662305 0.05787760913221965 0.14996867335557998 0.09565783760655001 0.09035155699102068 0.08802311461621681 0.08843404604762595 0.16117058260333655 
507.0 0.095265672 0.05818483134453132 0.15026505413088473 0.09603630543287599 0.0907126578542885 0.0883503973886229 0.08877603822157826 0.16206355372770292 
508.0 0.095386015 0.05849368433408404 0.15056143490618945 0.09641552048097062 0.09107459055172618 0.0886785882995209 0.08911869533919053 0.16295993027114483 
509.0 0.09610806250000001 0.0588041767572649 0.15085781568149417 0.09679548275083387 0.09143735574291567 0.089007689140111 0.0894620174004628 0.16385971895046497 
510.0 0.0948193395 0.059116317316410386 0.1511541964567989 0.09717619224246579 0.09180095408743895 0.08933770170159341 0.08980600440539505 0.16476292648246638 
511.0 0.094197255 0.05943011476005006 0.15145057723210362 0.09755764895586633 0.09216538624487801 0.08966862777516832 0.09015065635398725 0.16566955958395183 
512.0 0.0950436435 0.059745577883151955 0.15174695800740834 0.09793985289103552 0.0925306528748148 0.09000046915203593 0.09049597324623945 0.16657962497172432 
513.0 0.0971126375 0.06006271552736892 0.1520433387827131 0.09832280404797335 0.09289675463683132 0.09033322762339638 0.09084195508215163 0.16749312936258662 
514.0 0.0957917745 0.06038153658128651 0.1523397195580178 0.0987065024266798 0.09326369219050953 0.09066690498044992 0.09118860186172378 0.16841007947334163 
515.0 0.09617075250000001 0.060702049980672176 0.15263610033332253 0.09909094802715493 0.09363146619543142 0.09100150301439673 0.09153591358495591 0.16933048202079232 
516.0 0.09633215149999999 0.06102426470872552 0.15293248110862726 0.09947614084939868 0.09400007731117896 0.09133702351643697 0.09188389025184801 0.17025434372174156 
517.0 0.09764002100000001 0.0613481897963303 0.15322886188393198 0.09986208089341106 0.09436952619733413 0.09167346827777087 0.0922325318624001 0.17118167129299208 
518.0 0.0990724625 0.06167383432230732 0.15352524265923673 0.10024876815919209 0.09473981351347889 0.09201083908959859 0.09258183841661217 0.1721124714513469 
519.0 0.099396847 0.06200120741366911 0.15382162343454148 0.10063620264674178 0.09511093991919525 0.09234913774312035 0.09293180991448421 0.1730467509136089 
520.0 0.0998305115 0.06233031824587552 0.1541180042098462 0.10102438435606008 0.09548290607406514 0.09268836602953633 0.09328244635601622 0.1739845163965809 
521.0 0.100026938 0.06266117604309109 0.15441438498515092 0.10141331328714705 0.09585571263767056 0.0930285257400467 0.09363374774120822 0.17492577461706588 
522.0 0.10043116 0.06299379007844337 0.15471076576045564 0.10180298944000263 0.09622936026959351 0.09336961866585171 0.09398571407006019 0.17587053229186667 
523.0 0.1006106345 0.06332816967428304 0.15500714653576037 0.10219341281462688 0.09660384962941593 0.09371164659815148 0.09433834534257216 0.17681879613778606 
524.0 0.101078346 0.06366432420244497 0.1553035273110651 0.10258458341101975 0.09697918137671979 0.09405461132814626 0.09469164155874409 0.17777057287162706 
525.0 0.101258025 0.06400226308451111 0.1555999080863698 0.10297650122918128 0.09735535617108709 0.0943985146470362 0.09504560271857598 0.1787258692101925 
526.0 0.1015397785 0.06434199579207442 0.15589628886167456 0.10336916626911143 0.0977323746720998 0.0947433583460215 0.09540022882206788 0.17968469187028532 
527.0 0.0999662075 0.06468353184700426 0.15619266963697928 0.10376257853081024 0.09811023753933991 0.09508914421630241 0.09575551986921974 0.1806470475687083 
528.0 0.100292005 0.0650268808217135 0.15648905041228403 0.10415673801427767 0.09848894543238937 0.09543587404907905 0.09611147586003158 0.1816129430222644 
529.0 0.10075368450000001 0.06537205233942661 0.15678543118758875 0.10455164471951375 0.09886849901083018 0.09578354963555162 0.0964680967945034 0.18258238494775647 
530.0 0.100961273 0.06571905607444951 0.15708181196289348 0.10494729864651847 0.09924889893424428 0.09613217276692033 0.09682538267263519 0.1835553800619874 
531.0 0.1005991325 0.0660679017524405 0.1573781927381982 0.10534369979529186 0.09963014586221368 0.09648174523438538 0.09718333349442695 0.18453193508176013 
532.0 0.10165605700000001 0.0664185991506832 0.15767457351350295 0.10574084816583386 0.10001224045432035 0.09683226882914697 0.09754194925987872 0.1855120567238774 
533.0 0.101848138 0.06677115809836018 0.15797095428880767 0.10613874375814451 0.10039518337014625 0.09718374534240523 0.09790122996899045 0.18649575170514227 
534.0 0.102340505 0.0671255884768288 0.1582673350641124 0.1065373865722238 0.10077897526927337 0.09753617656536046 0.09826117562176216 0.18748302674235745 
535.0 0.102992526 0.06748190021989792 0.1585637158394171 0.10693677660807173 0.10116361681128366 0.09788956428921276 0.09862178621819383 0.18847388855232597 
536.0 0.103070015 0.06784010331410648 0.15886009661472184 0.10733691386568829 0.10154910865575915 0.09824391030516233 0.0989830617582855 0.1894683438518507 
537.0 0.103532636 0.0682002077990032 0.15915647739002656 0.10773779834507352 0.10193545146228178 0.0985992164044094 0.09934500224203714 0.19046639935773438 
538.0 0.10367646600000001 0.06856222376742824 0.15945285816533128 0.10813943004622736 0.10232264589043352 0.09895548437815417 0.09970760766944876 0.19146806178678 
539.0 0.1042598625 0.06892616136579585 0.15974923894063606 0.10854180896914986 0.10271069259979636 0.09931271601759678 0.10007087804052037 0.19247333785579046 
540.0 0.1042357285 0.06929203079437878 0.16004561971594078 0.10894493511384098 0.10309959224995227 0.09967091311393746 0.10043481335525194 0.1934822342815686 
541.0 0.1047267405 0.06965984230759431 0.1603420004912455 0.10934880848030078 0.10348934550048323 0.10003007745837642 0.10079941361364347 0.1944947577809173 
542.0 0.10505405450000001 0.07002960621429148 0.16063838126655022 0.10975342906852917 0.10387995301097122 0.1003902108421138 0.10116467881569503 0.19551091507063953 
543.0 0.105327495 0.0704013328780402 0.16093476204185495 0.11015879687852624 0.1042714154409982 0.10075131505634982 0.10153060896140653 0.19653071286753804 
544.0 0.10537252800000001 0.07077503271742144 0.16123114281715967 0.11056491191029194 0.10466373345014615 0.10111339189228467 0.10189720405077801 0.1975541578884158 
545.0 0.105864807 0.07115071620631964 0.16152752359246442 0.11097177416382628 0.10505690769799707 0.10147644314111856 0.10226446408380947 0.1985812568500756 
546.0 0.10593887599999999 0.07152839387421586 0.16182390436776914 0.11137938363912926 0.1054509388441329 0.10184047059405169 0.10263238906050091 0.19961201646932045 
547.0 0.10638845000000001 0.0719080763064832 0.16212028514307386 0.11178774033620088 0.10584582754813565 0.1022054760422842 0.10300097898085234 0.20064644346295316 
548.0 0.1069912305 0.07228977414468322 0.16241666591837858 0.11219684425504114 0.10624157446958726 0.10257146127701632 0.10337023384486374 0.20168454454777665 
549.0 0.1074731735 0.0726734980868645 0.1627130466936833 0.11260669539565005 0.10663818026806972 0.10293842808944823 0.10374015365253511 0.20272632644059374 
550.0 0.10766856450000001 0.07305925888786217 0.16300942746898806 0.11301729375802759 0.10703564560316502 0.10330637827078014 0.10411073840386646 0.20377179585820734 
551.0 0.1078546915 0.07344706735959958 0.1633058082442928 0.11342863934217379 0.10743397113445513 0.10367531361221224 0.1044819880988578 0.20482095951742038 
